"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,2487.9346,0.0036474,91.0391,17.3049,92.7757,
1,2508.7006,0.10894,95.4131,5.1915,95.5636,
2,2499.7827,0.19078,96.6066,0.0018438,96.6066,
3,2497.6106,0.27781,96.5249,8.493e-07,96.5249,
4,2497.6099,0.37875,96.5248,1.8052e-13,96.5248,
5,2497.6099,0.48081,96.5248,2.6645e-15,96.5248,
6,2497.6099,0.58738,96.5248,1.3323e-15,96.5248,
7,2497.6099,0.68703,96.5248,1.3323e-15,96.5248,
8,2497.6099,0.78009,96.5248,1.3323e-15,96.5248,
9,2497.6099,0.86241,96.5248,1.3323e-15,96.5248,
10,2497.6099,0.96955,96.5248,1.3323e-15,96.5248,
11,2497.6099,1.0529,96.5248,1.3323e-15,96.5248,
12,2497.6099,1.1368,96.5248,1.3323e-15,96.5248,
13,2497.6099,1.2224,96.5248,1.3323e-15,96.5248,
14,2497.6099,1.3066,96.5248,1.3323e-15,96.5248,
15,2497.6099,1.4001,96.5248,1.3323e-15,96.5248,
16,2497.6099,1.4833,96.5248,1.3323e-15,96.5248,
17,2497.6099,1.5733,96.5248,1.3323e-15,96.5248,
18,2497.6099,1.6717,96.5248,1.3323e-15,96.5248,
19,2497.6099,1.753,96.5248,8.8818e-16,96.5248,
20,2497.6099,1.8337,96.5248,8.8818e-16,96.5248,
21,2497.6099,1.9152,96.5248,8.8818e-16,96.5248,
22,2497.6099,2.0097,96.5248,8.8818e-16,96.5248,
23,2497.6099,2.099,96.5248,8.8818e-16,96.5248,
24,2497.6099,2.1896,96.5248,8.8818e-16,96.5248,
25,2497.6099,2.2743,96.5248,8.8818e-16,96.5248,
26,2497.6099,2.349,96.5248,8.8818e-16,96.5248,
27,2497.6099,2.4466,96.5248,8.8818e-16,96.5248,
28,2497.6099,2.5358,96.5248,4.4409e-16,96.5248,
29,2497.6099,2.6266,96.5248,2.2204e-15,96.5248,
30,2497.6099,2.7142,96.5248,8.8818e-16,96.5248,
31,2497.6099,2.8093,96.5248,8.8818e-16,96.5248,
32,2497.6099,2.9006,96.5248,8.8818e-16,96.5248,
33,2497.6099,2.9951,96.5248,8.8818e-16,96.5248,
34,2497.6099,3.0949,96.5248,8.8818e-16,96.5248,
35,2497.6099,3.1799,96.5248,8.8818e-16,96.5248,
36,2497.6099,3.2721,96.5248,8.8818e-16,96.5248,
37,2497.6099,3.3628,96.5248,8.8818e-16,96.5248,
38,2497.6099,3.4607,96.5248,8.8818e-16,96.5248,
39,2497.6099,3.5527,96.5248,8.8818e-16,96.5248,
40,2497.6099,3.6477,96.5248,8.8818e-16,96.5248,
41,2497.6099,3.7363,96.5248,8.8818e-16,96.5248,
42,2497.6099,3.8322,96.5248,8.8818e-16,96.5248,
43,2497.6099,3.9343,96.5248,8.8818e-16,96.5248,
44,2497.6099,4.0256,96.5248,8.8818e-16,96.5248,
45,2497.6099,4.1044,96.5248,4.4409e-16,96.5248,
46,2497.6099,4.1813,96.5248,2.2204e-15,96.5248,
47,2497.6099,4.2631,96.5248,1.3323e-15,96.5248,
48,2497.6099,4.3479,96.5248,4.4409e-16,96.5248,
49,2497.6099,4.4317,96.5248,2.2204e-15,96.5248,
50,2497.6099,4.5214,96.5248,8.8818e-16,96.5248,
51,2497.6099,4.6112,96.5248,4.4409e-16,96.5248,
52,2497.6099,4.7025,96.5248,2.2204e-15,96.5248,
53,2497.6099,4.7911,96.5248,8.8818e-16,96.5248,
54,2497.6099,4.8837,96.5248,4.4409e-16,96.5248,
55,2497.6099,4.9658,96.5248,2.2204e-15,96.5248,
56,2497.6099,5.0447,96.5248,8.8818e-16,96.5248,
57,2497.6099,5.1413,96.5248,4.4409e-16,96.5248,
58,2497.6099,5.2336,96.5248,2.2204e-15,96.5248,
59,2497.6099,5.3179,96.5248,8.8818e-16,96.5248,
60,2497.6099,5.405,96.5248,4.4409e-16,96.5248,
61,2497.6099,5.4932,96.5248,2.2204e-15,96.5248,
62,2497.6099,5.5781,96.5248,8.8818e-16,96.5248,
63,2497.6099,5.6728,96.5248,4.4409e-16,96.5248,
64,2497.6099,5.752,96.5248,2.2204e-15,96.5248,
65,2497.6099,5.8526,96.5248,8.8818e-16,96.5248,
66,2497.6099,5.9376,96.5248,4.4409e-16,96.5248,
67,2497.6099,6.0134,96.5248,2.2204e-15,96.5248,
68,2497.6099,6.102,96.5248,8.8818e-16,96.5248,
69,2497.6099,6.1832,96.5248,4.4409e-16,96.5248,
70,2497.6099,6.275,96.5248,2.2204e-15,96.5248,
71,2497.6099,6.3886,96.5248,8.8818e-16,96.5248,
72,2497.6099,6.4733,96.5248,4.4409e-16,96.5248,
73,2497.6099,6.557,96.5248,2.2204e-15,96.5248,
74,2497.6099,6.6399,96.5248,8.8818e-16,96.5248,
75,2497.6099,6.739,96.5248,4.4409e-16,96.5248,
76,2497.6099,6.8349,96.5248,2.2204e-15,96.5248,
77,2497.6099,6.9349,96.5248,8.8818e-16,96.5248,
78,2497.6099,7.0097,96.5248,4.4409e-16,96.5248,
79,2497.6099,7.0827,96.5248,2.2204e-15,96.5248,
80,2497.6099,7.1664,96.5248,8.8818e-16,96.5248,
81,2497.6099,7.2672,96.5248,4.4409e-16,96.5248,
82,2497.6099,7.353,96.5248,2.2204e-15,96.5248,
83,2497.6099,7.4505,96.5248,8.8818e-16,96.5248,
84,2497.6099,7.5444,96.5248,4.4409e-16,96.5248,
85,2497.6099,7.6351,96.5248,2.2204e-15,96.5248,
86,2497.6099,7.7157,96.5248,8.8818e-16,96.5248,
87,2497.6099,7.8101,96.5248,4.4409e-16,96.5248,
88,2497.6099,7.8934,96.5248,2.2204e-15,96.5248,
89,2497.6099,7.9745,96.5248,8.8818e-16,96.5248,
90,2497.6099,8.0671,96.5248,4.4409e-16,96.5248,
91,2497.6099,8.1495,96.5248,2.2204e-15,96.5248,
92,2497.6099,8.2416,96.5248,8.8818e-16,96.5248,
93,2497.6099,8.3199,96.5248,4.4409e-16,96.5248,
94,2497.6099,8.4132,96.5248,2.2204e-15,96.5248,
95,2497.6099,8.5225,96.5248,8.8818e-16,96.5248,
96,2497.6099,8.6219,96.5248,4.4409e-16,96.5248,
97,2497.6099,8.7108,96.5248,2.2204e-15,96.5248,
98,2497.6099,8.8042,96.5248,8.8818e-16,96.5248,
99,2497.6099,8.8983,96.5248,4.4409e-16,96.5248,
100,2497.6099,8.9833,96.5248,2.2204e-15,96.5248,
101,2497.6099,9.0816,96.5248,8.8818e-16,96.5248,
102,2497.6099,9.1734,96.5248,4.4409e-16,96.5248,
103,2497.6099,9.2647,96.5248,2.2204e-15,96.5248,
104,2497.6099,9.3497,96.5248,8.8818e-16,96.5248,
105,2497.6099,9.43,96.5248,4.4409e-16,96.5248,
106,2497.6099,9.5186,96.5248,2.2204e-15,96.5248,
107,2497.6099,9.6138,96.5248,8.8818e-16,96.5248,
108,2497.6099,9.6991,96.5248,4.4409e-16,96.5248,
109,2497.6099,9.7952,96.5248,2.2204e-15,96.5248,
110,2497.6099,9.8705,96.5248,8.8818e-16,96.5248,
111,2497.6099,9.9564,96.5248,4.4409e-16,96.5248,
112,2497.6099,10.0566,96.5248,2.2204e-15,96.5248,
113,2497.6099,10.1538,96.5248,8.8818e-16,96.5248,
114,2497.6099,10.2442,96.5248,4.4409e-16,96.5248,
115,2497.6099,10.3236,96.5248,2.2204e-15,96.5248,
116,2497.6099,10.4146,96.5248,8.8818e-16,96.5248,
117,2497.6099,10.4999,96.5248,4.4409e-16,96.5248,
118,2497.6099,10.601,96.5248,2.2204e-15,96.5248,
119,2497.6099,10.7039,96.5248,8.8818e-16,96.5248,
120,2497.6099,10.7955,96.5248,4.4409e-16,96.5248,
121,2497.6099,10.8763,96.5248,2.2204e-15,96.5248,
122,2497.6099,10.9638,96.5248,8.8818e-16,96.5248,
123,2497.6099,11.0496,96.5248,4.4409e-16,96.5248,
124,2497.6099,11.1466,96.5248,2.2204e-15,96.5248,
125,2497.6099,11.2435,96.5248,8.8818e-16,96.5248,
126,2497.6099,11.3443,96.5248,4.4409e-16,96.5248,
127,2497.6099,11.4402,96.5248,2.2204e-15,96.5248,
128,2497.6099,11.5334,96.5248,8.8818e-16,96.5248,
129,2497.6099,11.6113,96.5248,4.4409e-16,96.5248,
130,2497.6099,11.7093,96.5248,2.2204e-15,96.5248,
131,2497.6099,11.8055,96.5248,8.8818e-16,96.5248,
132,2497.6099,11.8962,96.5248,4.4409e-16,96.5248,
