"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,2.987,2.3023,46.4591,1,10.9811,10.4425,
1,0.040443,5.4289,3.3333,2.3072,2.3072,22.0862,1.3072,8.3233,7.6571,
2,0.11172,7.2688,3.3333,1.1059,1.1059,25.3766,2.3793,5.6375,5.4162,
3,0.20956,9.5319,11.1111,1.3538,1.3538,24.2523,2.1336,3.8293,3.3163,
4,0.44222,8.9977,11.1111,0.43853,0.43852,28.8272,2.7389,10.5192,10.5009,
5,0.75068,9.8794,37.037,0.49183,0.49182,28.5358,2.7259,11.5699,11.549,
6,1.1868,9.4901,37.037,0.1441,0.1441,30.4216,2.6113,13.151,13.1494,
7,1.5661,9.9298,123.4568,0.14091,0.14091,30.4382,2.6078,12.8802,12.8786,
8,2.0201,6.942,123.4568,0.049176,0.033933,31.0403,3.4634,13.8139,13.8138,
9,2.5259,8.9956,411.5226,0.056626,0.028569,30.9545,3.5274,12.2565,12.2564,
10,2.9826,9.6581,411.5226,0.016964,0.0091815,31.0899,3.4538,13.0678,13.0678,
11,3.0703,0.013136,411.5226,8.3358e-05,4.6852e-05,31.1486,3.4195,0.065918,0.065918,
12,3.1,9.2204e-05,411.5226,2.0816e-07,1.1325e-07,31.1483,3.4196,0.00015291,0.00015291,
13,3.1075,1.2946e-07,411.5226,1.5001e-08,9.6566e-09,31.1483,3.4196,3.5051e-05,3.5051e-05,
14,3.1095,0,1371.7421,1.5001e-08,9.6566e-09,31.1483,3.4196,3.1137e-05,3.1137e-05,
15,3.1164,1.4977e-08,1371.7421,1.0447e-08,6.2337e-09,31.1483,3.4196,3.2377e-05,3.2377e-05,
16,3.1248,1.0489e-08,4572.4737,1.0296e-08,6.6536e-09,31.1483,3.4196,3.4545e-05,3.4545e-05,
17,3.1332,4.9417e-09,4572.4737,1.0531e-09,5.8628e-10,31.1483,3.4196,2.5874e-05,2.5874e-05,
18,3.1412,6.2405e-09,4572.4737,2.2626e-10,1.322e-10,31.1483,3.4196,2.2541e-05,2.2541e-05,
19,3.1574,5.6929e-06,15241.579,3.4691e-10,2.2161e-10,31.1483,3.4196,1.2029e-05,1.2029e-05,
20,3.1673,5.596e-10,15241.579,9.6941e-11,9.1045e-11,31.1483,3.4196,1.2193e-05,1.2193e-05,
21,3.1764,8.8185e-10,50805.2634,2.3769e-10,1.4844e-10,31.1483,3.4196,1.2862e-05,1.2862e-05,
22,3.1857,2.3565e-10,50805.2634,4.7393e-11,4.6995e-11,31.1483,3.4196,1.3606e-05,1.3606e-05,
23,3.195,2.2861e-10,169350.8781,6.1497e-11,4.9261e-11,31.1483,3.4196,1.4991e-05,1.4991e-05,
24,3.2046,7.9724e-11,564502.9269,5.2193e-11,3.7973e-11,31.1483,3.4196,1.2875e-05,1.2875e-05,
25,3.2155,3.3094e-11,564502.9269,5.5133e-12,4.1293e-12,31.1483,3.4196,2.0393e-05,2.0393e-05,
26,3.228,5.9438e-12,1881676.4232,5.9461e-12,5.3828e-12,31.1483,3.4196,1.4939e-05,1.4939e-05,
27,3.2469,0,6272254.7439,5.9461e-12,5.3828e-12,31.1483,3.4196,1.203e-05,1.203e-05,
28,3.2639,1.781e-11,20907515.8129,3.2338e-11,2.517e-11,31.1483,3.4197,3.7316e-05,3.7316e-05,
29,3.2829,0,69691719.3763,3.2338e-11,2.517e-11,31.1483,3.4201,0.00056651,0.00056651,
