"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,238.2793,0.0028228,41.0766,16.2772,45.6112,
1,253.893,0.019632,44.1947,0.13806,44.2033,
2,233.2708,0.035368,41.6472,0.0043328,41.6473,
3,232.7142,0.048734,41.5684,4.8216e-06,41.5684,
4,232.7137,0.060063,41.5683,5.9317e-12,41.5683,
5,232.7137,0.071185,41.5683,3.5527e-15,41.5683,
6,232.7137,0.084253,41.5683,4.4409e-16,41.5683,
7,232.7137,0.098055,41.5683,2.2204e-16,41.5683,
8,232.7137,0.11151,41.5683,2.2204e-16,41.5683,
9,232.7137,0.12497,41.5683,2.2204e-16,41.5683,
10,232.7137,0.13389,41.5683,1.1102e-16,41.5683,
11,232.7137,0.14346,41.5683,1.1102e-16,41.5683,
12,232.7137,0.15284,41.5683,1.1102e-16,41.5683,
13,232.7137,0.1619,41.5683,1.1102e-16,41.5683,
14,232.7137,0.17197,41.5683,1.1102e-16,41.5683,
15,232.7137,0.18449,41.5683,1.1102e-16,41.5683,
16,232.7137,0.19694,41.5683,1.1102e-16,41.5683,
17,232.7137,0.21047,41.5683,1.1102e-16,41.5683,
18,232.7137,0.22431,41.5683,1.1102e-16,41.5683,
19,232.7137,0.23784,41.5683,1.1102e-16,41.5683,
20,232.7137,0.25014,41.5683,1.1102e-16,41.5683,
21,232.7137,0.26071,41.5683,1.1102e-16,41.5683,
22,232.7137,0.27177,41.5683,1.1102e-16,41.5683,
23,232.7137,0.28397,41.5683,1.1102e-16,41.5683,
24,232.7137,0.29796,41.5683,1.1102e-16,41.5683,
25,232.7137,0.31066,41.5683,1.1102e-16,41.5683,
26,232.7137,0.3232,41.5683,1.1102e-16,41.5683,
27,232.7137,0.33277,41.5683,1.1102e-16,41.5683,
28,232.7137,0.34251,41.5683,1.1102e-16,41.5683,
29,232.7137,0.35444,41.5683,1.1102e-16,41.5683,
30,232.7137,0.36669,41.5683,1.1102e-16,41.5683,
31,232.7137,0.37927,41.5683,1.1102e-16,41.5683,
32,232.7137,0.39205,41.5683,1.1102e-16,41.5683,
33,232.7137,0.40473,41.5683,1.1102e-16,41.5683,
34,232.7137,0.41816,41.5683,1.1102e-16,41.5683,
35,232.7137,0.4316,41.5683,1.1102e-16,41.5683,
36,232.7137,0.4417,41.5683,1.1102e-16,41.5683,
37,232.7137,0.45063,41.5683,1.1102e-16,41.5683,
38,232.7137,0.45946,41.5683,1.1102e-16,41.5683,
39,232.7137,0.46915,41.5683,1.1102e-16,41.5683,
40,232.7137,0.4817,41.5683,1.1102e-16,41.5683,
41,232.7137,0.49232,41.5683,1.1102e-16,41.5683,
42,232.7137,0.50295,41.5683,1.1102e-16,41.5683,
43,232.7137,0.51353,41.5683,1.1102e-16,41.5683,
44,232.7137,0.52406,41.5683,1.1102e-16,41.5683,
45,232.7137,0.53514,41.5683,1.1102e-16,41.5683,
46,232.7137,0.54627,41.5683,1.1102e-16,41.5683,
47,232.7137,0.55576,41.5683,1.1102e-16,41.5683,
48,232.7137,0.56545,41.5683,1.1102e-16,41.5683,
49,232.7137,0.57487,41.5683,1.1102e-16,41.5683,
50,232.7137,0.58426,41.5683,1.1102e-16,41.5683,
51,232.7137,0.59492,41.5683,1.1102e-16,41.5683,
