"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,588.5518,0.0023686,38.1857,7.34,38.8929,
1,593.2985,0.015199,37.9412,2.202,38.0059,
2,590.6819,0.02446,37.5179,0.0021172,37.518,
3,590.0973,0.034481,37.485,1.1186e-06,37.485,
4,590.0971,0.044463,37.4849,3.1264e-13,37.4849,
5,590.0971,0.054747,37.4849,8.8818e-16,37.4849,
6,590.0971,0.065374,37.4849,2.6645e-15,37.4849,
7,590.0971,0.07585,37.4849,1.7764e-15,37.4849,
8,590.0971,0.084867,37.4849,1.7764e-15,37.4849,
9,590.0971,0.094039,37.4849,1.7764e-15,37.4849,
10,590.0971,0.10298,37.4849,2.2204e-16,37.4849,
11,590.0971,0.11239,37.4849,8.8818e-16,37.4849,
12,590.0971,0.12181,37.4849,8.8818e-16,37.4849,
13,590.0971,0.13356,37.4849,3.5527e-15,37.4849,
14,590.0971,0.14521,37.4849,6.6613e-16,37.4849,
15,590.0971,0.15574,37.4849,8.8818e-16,37.4849,
16,590.0971,0.16608,37.4849,8.8818e-16,37.4849,
17,590.0971,0.17718,37.4849,8.8818e-16,37.4849,
18,590.0971,0.18879,37.4849,2.6645e-15,37.4849,
19,590.0971,0.20036,37.4849,2.6645e-15,37.4849,
20,590.0971,0.21197,37.4849,1.1102e-15,37.4849,
21,590.0971,0.22193,37.4849,8.8818e-16,37.4849,
22,590.0971,0.23142,37.4849,1.7764e-15,37.4849,
23,590.0971,0.24178,37.4849,1.7764e-15,37.4849,
24,590.0971,0.25201,37.4849,2.2204e-16,37.4849,
25,590.0971,0.26235,37.4849,6.6613e-16,37.4849,
26,590.0971,0.27158,37.4849,2.2204e-16,37.4849,
27,590.0971,0.28099,37.4849,2.2204e-16,37.4849,
28,590.0971,0.29041,37.4849,2.2204e-16,37.4849,
29,590.0971,0.30166,37.4849,2.2204e-16,37.4849,
30,590.0971,0.31355,37.4849,2.2204e-16,37.4849,
31,590.0971,0.32586,37.4849,2.2204e-16,37.4849,
32,590.0971,0.33778,37.4849,2.2204e-16,37.4849,
33,590.0971,0.35025,37.4849,2.2204e-16,37.4849,
34,590.0971,0.36294,37.4849,2.2204e-16,37.4849,
35,590.0971,0.37602,37.4849,2.2204e-16,37.4849,
36,590.0971,0.38818,37.4849,2.2204e-16,37.4849,
37,590.0971,0.40151,37.4849,2.2204e-16,37.4849,
38,590.0971,0.41457,37.4849,2.2204e-16,37.4849,
39,590.0971,0.42779,37.4849,2.2204e-16,37.4849,
40,590.0971,0.44117,37.4849,2.2204e-16,37.4849,
41,590.0971,0.45446,37.4849,2.2204e-16,37.4849,
42,590.0971,0.46679,37.4849,2.2204e-16,37.4849,
43,590.0971,0.47863,37.4849,2.2204e-16,37.4849,
44,590.0971,0.48852,37.4849,2.2204e-16,37.4849,
45,590.0971,0.49836,37.4849,8.8818e-16,37.4849,
46,590.0971,0.50876,37.4849,2.2204e-16,37.4849,
47,590.0971,0.52105,37.4849,6.6613e-16,37.4849,
48,590.0971,0.5344,37.4849,2.2204e-16,37.4849,
49,590.0971,0.54764,37.4849,2.2204e-16,37.4849,
50,590.0971,0.56049,37.4849,2.2204e-16,37.4849,
51,590.0971,0.56982,37.4849,2.2204e-16,37.4849,
52,590.0971,0.58058,37.4849,2.2204e-16,37.4849,
53,590.0971,0.59183,37.4849,2.2204e-16,37.4849,
54,590.0971,0.6006,37.4849,2.2204e-16,37.4849,
55,590.0971,0.6115,37.4849,2.2204e-16,37.4849,
56,590.0971,0.62503,37.4849,8.8818e-16,37.4849,
57,590.0971,0.63758,37.4849,8.8818e-16,37.4849,
58,590.0971,0.64636,37.4849,8.8818e-16,37.4849,
59,590.0971,0.655,37.4849,8.8818e-16,37.4849,
60,590.0971,0.66384,37.4849,8.8818e-16,37.4849,
61,590.0971,0.67339,37.4849,8.8818e-16,37.4849,
62,590.0971,0.68259,37.4849,8.8818e-16,37.4849,
63,590.0971,0.69437,37.4849,8.8818e-16,37.4849,
64,590.0971,0.70491,37.4849,8.8818e-16,37.4849,
65,590.0971,0.71539,37.4849,8.8818e-16,37.4849,
66,590.0971,0.7254,37.4849,8.8818e-16,37.4849,
67,590.0971,0.73508,37.4849,8.8818e-16,37.4849,
68,590.0971,0.74359,37.4849,8.8818e-16,37.4849,
69,590.0971,0.75374,37.4849,8.8818e-16,37.4849,
70,590.0971,0.76473,37.4849,8.8818e-16,37.4849,
71,590.0971,0.7783,37.4849,8.8818e-16,37.4849,
72,590.0971,0.78991,37.4849,8.8818e-16,37.4849,
73,590.0971,0.80189,37.4849,8.8818e-16,37.4849,
74,590.0971,0.81335,37.4849,8.8818e-16,37.4849,
75,590.0971,0.82411,37.4849,8.8818e-16,37.4849,
76,590.0971,0.8345,37.4849,8.8818e-16,37.4849,
77,590.0971,0.84501,37.4849,8.8818e-16,37.4849,
78,590.0971,0.85524,37.4849,8.8818e-16,37.4849,
79,590.0971,0.86586,37.4849,8.8818e-16,37.4849,
80,590.0971,0.87579,37.4849,8.8818e-16,37.4849,
81,590.0971,0.88514,37.4849,8.8818e-16,37.4849,
82,590.0971,0.89713,37.4849,8.8818e-16,37.4849,
83,590.0971,0.90976,37.4849,8.8818e-16,37.4849,
84,590.0971,0.92111,37.4849,8.8818e-16,37.4849,
85,590.0971,0.93043,37.4849,8.8818e-16,37.4849,
86,590.0971,0.94047,37.4849,8.8818e-16,37.4849,
87,590.0971,0.95121,37.4849,8.8818e-16,37.4849,
88,590.0971,0.96162,37.4849,8.8818e-16,37.4849,
89,590.0971,0.97304,37.4849,8.8818e-16,37.4849,
90,590.0971,0.98249,37.4849,8.8818e-16,37.4849,
91,590.0971,0.99185,37.4849,8.8818e-16,37.4849,
92,590.0971,1.0011,37.4849,8.8818e-16,37.4849,
93,590.0971,1.0099,37.4849,8.8818e-16,37.4849,
94,590.0971,1.0186,37.4849,8.8818e-16,37.4849,
95,590.0971,1.0275,37.4849,2.2204e-16,37.4849,
96,590.0971,1.041,37.4849,2.2204e-16,37.4849,
97,590.0971,1.0533,37.4849,2.2204e-16,37.4849,
98,590.0971,1.0651,37.4849,2.2204e-16,37.4849,
99,590.0971,1.077,37.4849,2.2204e-16,37.4849,
100,590.0971,1.0889,37.4849,2.2204e-16,37.4849,
101,590.0971,1.1006,37.4849,2.2204e-16,37.4849,
102,590.0971,1.1114,37.4849,2.2204e-16,37.4849,
103,590.0971,1.1206,37.4849,2.2204e-16,37.4849,
104,590.0971,1.1336,37.4849,2.2204e-16,37.4849,
105,590.0971,1.146,37.4849,2.2204e-16,37.4849,
106,590.0971,1.1579,37.4849,2.2204e-16,37.4849,
107,590.0971,1.1692,37.4849,2.2204e-16,37.4849,
108,590.0971,1.1785,37.4849,2.2204e-16,37.4849,
109,590.0971,1.1903,37.4849,2.2204e-16,37.4849,
110,590.0971,1.2003,37.4849,2.2204e-16,37.4849,
111,590.0971,1.2108,37.4849,2.2204e-16,37.4849,
112,590.0971,1.2225,37.4849,2.2204e-16,37.4849,
113,590.0971,1.2363,37.4849,2.2204e-16,37.4849,
114,590.0971,1.2502,37.4849,2.2204e-16,37.4849,
115,590.0971,1.2633,37.4849,2.2204e-16,37.4849,
116,590.0971,1.2737,37.4849,2.2204e-16,37.4849,
117,590.0971,1.2856,37.4849,2.2204e-16,37.4849,
118,590.0971,1.2984,37.4849,2.2204e-16,37.4849,
