"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,1028.0505,0.0068999,10.1649,14.9579,18.117,
1,977.1228,0.030787,8.8916,0.61878,8.9525,
2,925.0878,0.11126,14.8487,1.8023,15.3756,
3,763.3119,0.18741,7.3653,1.5037,8.2274,
4,728.6631,0.25384,10.9185,1.5251,11.6917,
5,628.5146,0.32272,4.4642,2.4762,6.3609,
6,614.6538,0.38737,15.0588,2.2451,16.3447,
7,586.2158,0.45304,12.0437,2.1123,14.0312,
8,491.269,0.52695,10.8173,1.5846,11.0625,
9,478.2088,0.59262,7.2403,1.5478,7.6819,
10,420.7562,0.66461,8.2542,0.46047,8.2968,
11,414.6277,0.73032,11.2366,0.43503,11.2951,
12,407.0017,0.80376,10.0708,1.3319,10.1734,
13,398.8236,0.86744,7.6151,1.1383,7.7657,
14,397.4596,0.94192,9.7281,0.6711,9.7902,
15,391.6733,1.0101,8.6231,0.60509,8.6867,
16,390.9873,1.0765,7.3943,0.64166,7.557,
17,385.2492,1.1447,6.3917,0.9452,6.6904,
18,380.5347,1.2103,7.8628,1.184,8.2288,
19,375.2205,1.2763,9.9384,1.4479,10.3596,
20,371.7097,1.3415,10.2647,1.9718,10.8288,
21,367.9188,1.4075,8.5475,2.2169,9.294,
22,364.7571,1.4728,6.6696,2.0993,7.6471,
23,358.8459,1.5386,6.2007,1.8243,7.073,
24,356.3336,1.6047,6.2816,1.9143,7.3904,
25,353.3477,1.6709,6.2115,1.5425,7.5305,
26,344.9343,1.7358,6.0048,1.342,7.0736,
27,339.0572,1.802,4.765,1.3522,5.9508,
28,333.5877,1.8691,5.0508,1.3647,6.1015,
29,330.4807,1.9424,5.6712,1.2585,6.4328,
30,326.7006,2.0071,4.482,0.68753,4.8826,
31,320.8176,2.0715,3.9952,0.75401,4.289,
32,317.4079,2.1431,4.1875,0.6016,4.383,
33,314.7368,2.2085,2.9032,0.46181,3.0935,
34,311.6949,2.2745,3.0169,0.39814,3.147,
35,310.8606,2.3382,3.3939,0.34063,3.4697,
36,307.6629,2.4076,2.9124,0.17823,2.9475,
37,305.6364,2.4896,3.2799,0.1559,3.3065,
38,304.3597,2.57,2.6718,0.15587,2.6989,
39,304.3823,2.6362,4.1194,0.11056,4.1302,
40,302.4256,2.6998,3.4009,0.081635,3.4074,
41,301.4322,2.767,2.9182,0.093875,2.925,
42,300.6271,2.8345,2.5393,0.074473,2.545,
43,300.0549,2.8985,2.3559,0.060829,2.3602,
44,299.5848,2.9654,1.9845,0.061597,1.9879,
45,299.0403,3.0322,1.8397,0.038531,1.8423,
46,298.3384,3.1077,1.8235,0.030852,1.8261,
47,297.8477,3.1722,2.0147,0.035362,2.018,
48,297.2594,3.237,1.9397,0.048442,1.9432,
49,296.9487,3.306,1.4613,0.089234,1.4684,
50,296.7487,3.3711,1.3851,0.14352,1.4003,
51,296.3155,3.4365,1.3777,0.17621,1.399,
52,295.9668,3.502,1.306,0.1815,1.3298,
53,294.956,3.5808,1.6641,0.13591,1.6731,
54,294.6867,3.6464,1.5276,0.16721,1.542,
55,293.1977,3.7159,1.0425,0.2817,1.0829,
56,292.923,3.781,1.0232,0.30894,1.0734,
57,292.5811,3.8462,1.0461,0.31378,1.0968,
58,292.2953,3.9126,1.3869,0.36064,1.4376,
59,291.9359,3.9805,0.92038,0.28575,0.96932,
60,291.5775,4.0437,0.81143,0.15076,0.83017,
61,291.1619,4.1101,0.87766,0.094168,0.88515,
62,291.0134,4.1736,0.67778,0.056657,0.68291,
63,291.0167,4.2365,0.39773,0.047034,0.40528,
64,290.7826,4.3005,0.37861,0.039831,0.38294,
65,290.7403,4.3649,0.44329,0.049611,0.44748,
66,290.6882,4.4302,0.49061,0.044257,0.49375,
67,290.5891,4.4942,0.31687,0.039277,0.32058,
68,290.5185,4.5576,0.35762,0.028058,0.35959,
69,290.4409,4.6215,0.36943,0.017218,0.37056,
70,290.3942,4.6851,0.27316,0.012018,0.27407,
71,290.3811,4.7488,0.26653,0.0084474,0.26718,
72,290.304,4.8128,0.24928,0.0069179,0.24966,
73,290.299,4.8778,0.22266,0.0093637,0.22309,
74,290.2413,4.9434,0.15224,0.0049739,0.15253,
75,290.2153,5.0091,0.14595,0.0044469,0.14616,
76,290.196,5.0735,0.15508,0.005261,0.15526,
77,290.1778,5.1388,0.12019,0.0030904,0.12034,
78,290.1648,5.2042,0.15437,0.0037052,0.15447,
79,290.1524,5.2691,0.21416,0.005179,0.21427,
80,290.1419,5.3354,0.23364,0.010365,0.2339,
81,290.1293,5.4033,0.22933,0.012175,0.22968,
82,290.0729,5.4763,0.23893,0.0066578,0.23904,
83,290.0653,5.5442,0.28004,0.010001,0.28024,
84,290.0353,5.6144,0.33695,0.011211,0.33714,
85,290.0232,5.6829,0.36755,0.014555,0.36784,
86,289.9517,5.7546,0.48065,0.012097,0.48081,
87,289.923,5.8197,0.61765,0.025468,0.6182,
88,289.8247,5.8892,0.5823,0.057614,0.58526,
89,289.7544,5.954,0.73698,0.091026,0.74297,
90,289.6714,6.0192,0.73148,0.096925,0.73847,
91,289.6123,6.0885,0.62704,0.10165,0.63663,
92,289.2487,6.1682,0.89063,0.02142,0.89118,
93,289.2023,6.233,1.1273,0.044701,1.1289,
94,289.0533,6.3021,1.5253,0.11362,1.5314,
95,288.9172,6.3672,1.7588,0.13707,1.7667,
96,288.3479,6.4364,1.6572,0.095645,1.662,
97,288.1383,6.5025,1.8516,0.22125,1.8704,
98,287.8055,6.5666,1.5347,0.35754,1.5819,
99,287.5429,6.6313,1.9476,0.45086,2.0033,
100,287.4374,6.6985,2.2482,0.50007,2.3065,
101,286.9485,6.7613,1.1368,0.046644,1.1398,
102,286.7135,6.827,0.95766,0.046208,0.9608,
103,286.5072,6.8917,0.77146,0.040873,0.77441,
104,286.42,6.9638,0.81971,0.031306,0.82188,
105,286.2789,7.0286,0.65912,0.026095,0.66108,
106,286.1791,7.0949,0.67357,0.027809,0.67547,
107,286.1416,7.1646,0.70773,0.035049,0.71003,
108,286.0959,7.2311,0.79817,0.040504,0.8006,
109,286.0112,7.3008,0.57128,0.033262,0.57332,
110,285.9435,7.3672,0.48267,0.03468,0.4853,
111,285.7605,7.4364,1.2479,0.011299,1.2484,
112,285.7023,7.5011,1.031,0.0096478,1.0316,
113,285.6518,7.5693,0.79706,0.010408,0.79793,
114,285.6122,7.6362,0.50979,0.01573,0.51135,
115,285.5622,7.7027,0.37656,0.01846,0.3789,
116,285.4789,7.7664,0.38592,0.017704,0.38777,
117,285.3324,7.8297,0.42728,0.012274,0.42819,
118,285.1884,7.8961,0.33609,0.015689,0.33689,
119,285.1663,7.9583,0.42109,0.010096,0.42167,
120,285.0647,8.0213,0.39273,0.0072422,0.39297,
121,285.0044,8.0849,0.32012,0.0061351,0.32041,
122,284.9665,8.1509,0.26587,0.0076758,0.26633,
123,284.8507,8.2228,0.24125,0.0086924,0.24145,
124,284.8388,8.2891,0.24045,0.010243,0.24073,
125,284.7557,8.3594,0.24949,0.012594,0.24991,
126,284.7373,8.4314,0.28164,0.014873,0.28218,
127,284.6558,8.5008,0.50246,0.01251,0.50272,
128,284.6301,8.5653,0.5853,0.021324,0.58602,
129,284.5693,8.635,1.0111,0.052986,1.0138,
130,284.4888,8.6995,1.0889,0.068417,1.0925,
131,284.0121,8.7704,1.4819,0.080427,1.4844,
132,283.8395,8.8353,1.8375,0.16623,1.8459,
133,283.5101,8.9059,1.1748,0.3803,1.2394,
134,283.4018,8.9688,1.4227,0.38735,1.4771,
135,283.1216,9.0331,0.74118,0.23903,0.78181,
136,283.0706,9.0964,1.0578,0.0446,1.0611,
137,282.7088,9.16,1.36,0.022857,1.3616,
138,282.5171,9.2237,0.54001,0.024518,0.54436,
139,282.1944,9.2878,0.57134,0.01492,0.57349,
140,281.9612,9.3511,0.36057,0.018262,0.3631,
141,281.8545,9.4155,0.40388,0.037817,0.40734,
142,281.7431,9.4875,0.44492,0.058231,0.45089,
143,281.6131,9.5579,0.42055,0.13698,0.4454,
144,281.503,9.6229,0.40167,0.14272,0.43053,
145,281.3261,9.6881,0.66247,0.10685,0.6737,
146,281.266,9.7522,0.6354,0.05791,0.6403,
147,281.1139,9.8152,0.47227,0.010537,0.47292,
148,280.9965,9.8793,0.40143,0.016367,0.40244,
149,280.9233,9.9447,0.33756,0.010844,0.33849,
150,280.8426,10.0088,0.26149,0.0099009,0.26231,
151,280.8103,10.0737,0.40755,0.016492,0.40874,
152,280.7737,10.1431,0.50002,0.02171,0.50135,
153,280.6216,10.2123,0.42737,0.038469,0.4295,
154,280.6049,10.2802,0.52393,0.044953,0.52644,
155,280.4175,10.3523,0.742,0.020043,0.74275,
156,280.3918,10.4208,0.79239,0.026437,0.7935,
157,280.2638,10.4916,0.87575,0.021204,0.87644,
158,280.2215,10.5598,0.8497,0.023054,0.85061,
159,280.1727,10.6273,0.83611,0.024544,0.83713,
160,280.1223,10.6929,0.86151,0.02642,0.86259,
161,280.0706,10.7624,0.83094,0.027014,0.8321,
162,280.0306,10.8304,0.97994,0.028101,0.98086,
163,279.9225,10.8941,1.2334,0.0097254,1.2335,
164,279.7822,10.9604,0.99211,0.0043475,0.99215,
165,279.7166,11.0241,0.96556,0.0058601,0.96561,
166,279.6284,11.0884,0.86767,0.008042,0.86775,
167,279.5403,11.1549,0.81213,0.022438,0.81247,
168,279.3562,11.2249,0.78812,0.048392,0.78966,
169,279.2762,11.2898,0.76436,0.068643,0.7675,
170,278.9555,11.3615,0.65704,0.069794,0.66082,
171,278.8683,11.4342,0.76271,0.09271,0.7684,
172,278.6071,11.507,1.2089,0.074995,1.2112,
173,278.5096,11.5724,1.1643,0.099432,1.1686,
174,278.2172,11.6432,0.61033,0.083969,0.61611,
175,278.1234,11.7101,0.57103,0.1072,0.58104,
176,278.0174,11.7786,0.53811,0.12161,0.55173,
177,277.9278,11.8476,0.51292,0.13881,0.53144,
178,277.8655,11.9201,0.68883,0.15272,0.70567,
179,277.8163,11.9871,0.81157,0.12871,0.82205,
180,277.7329,12.0527,0.89152,0.027474,0.89204,
181,277.6024,12.1194,0.59763,0.029244,0.59841,
182,277.5302,12.183,0.33187,0.015785,0.33235,
183,277.4829,12.2487,0.28793,0.01154,0.28827,
184,277.4579,12.3153,0.2828,0.0099822,0.28314,
185,277.4475,12.3816,0.35202,0.016596,0.35253,
186,277.3733,12.4555,0.23381,0.0086553,0.23398,
187,277.3676,12.524,0.23845,0.011449,0.23874,
188,277.3303,12.5936,0.26948,0.0099915,0.26967,
189,277.3247,12.6615,0.27578,0.013245,0.2761,
190,277.2711,12.7328,0.30915,0.010435,0.30932,
191,277.2613,12.801,0.33036,0.013791,0.33065,
192,277.2104,12.8729,0.39154,0.0096393,0.39166,
193,277.1971,12.9399,0.41254,0.013061,0.41275,
194,277.1434,13.0117,0.39356,0.01082,0.39372,
195,277.1248,13.0776,0.41052,0.025102,0.4113,
196,277.0872,13.1516,0.50405,0.060669,0.50769,
197,277.0446,13.2163,0.52416,0.068821,0.52867,
198,276.8918,13.2862,0.38832,0.051374,0.39178,
199,276.8506,13.3541,0.37699,0.06074,0.38193,
200,276.7283,13.4257,0.55133,0.047681,0.5534,
201,276.6925,13.4941,0.42347,0.05171,0.42663,
202,276.6589,13.5595,0.34373,0.053511,0.34789,
203,276.6325,13.624,0.35998,0.056755,0.36446,
204,276.6069,13.6891,0.57105,0.045691,0.57291,
205,276.5252,13.752,0.52431,0.0051388,0.52436,
206,276.4794,13.815,0.38635,0.0017753,0.38637,
207,276.4742,13.8785,0.23297,0.0020704,0.23299,
208,276.4611,13.9431,0.2952,0.00043242,0.2952,
209,276.4531,14.0069,0.24862,0.00050816,0.24862,
210,276.4491,14.0727,0.20918,0.00051117,0.20918,
211,276.4457,14.1378,0.1494,0.00032819,0.1494,
212,276.4432,14.2005,0.073269,0.00017058,0.07327,
213,276.4403,14.2668,0.075753,0.00010649,0.075754,
214,276.4382,14.331,0.073162,9.8408e-05,0.073162,
215,276.4369,14.395,0.054471,0.00010006,0.054472,
216,276.4364,14.4622,0.030881,4.6842e-05,0.030881,
217,276.4356,14.5282,0.026406,2.7944e-05,0.026406,
218,276.4351,14.5934,0.020896,2.2614e-05,0.020896,
219,276.4349,14.6566,0.02315,2.4729e-05,0.02315,
220,276.4346,14.7197,0.012999,1.3998e-05,0.012999,
221,276.4344,14.7846,0.014833,8.7201e-06,0.014833,
222,276.4343,14.847,0.013411,7.6494e-06,0.013411,
223,276.4343,14.9128,0.012573,1.1794e-05,0.012573,
224,276.4341,14.979,0.0072473,6.4074e-06,0.0072474,
