"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,47.2063,0.0042697,4.3887,2.687,5.3996,
1,46.6385,0.0061795,4.2396,2.3511,5.0722,
2,46.5951,0.0095819,2.1478,0.74422,2.38,
3,46.015,0.010965,2.5826,0.59686,2.7679,
4,40.8333,0.014131,2.1027,0.27236,2.1363,
5,39.8817,0.016137,2.4036,0.25084,2.435,
6,39.6842,0.017789,3.3414,0.31088,3.3828,
7,38.3837,0.018902,1.8489,0.40867,1.9563,
8,36.8659,0.020002,1.8572,0.30332,1.936,
9,36.4975,0.021634,1.9726,0.30464,2.0481,
10,33.166,0.024238,1.2904,0.26653,1.3372,
11,32.8876,0.025874,1.1986,0.25481,1.2442,
12,32.1333,0.026693,1.52,0.21564,1.5462,
13,32.092,0.028312,1.5181,0.20216,1.5444,
14,31.9041,0.029932,1.3425,0.19095,1.3693,
15,31.7452,0.03149,1.1236,0.16435,1.1518,
16,29.8701,0.032364,1.248,0.04365,1.2496,
17,29.4946,0.033244,0.61083,0.015741,0.61139,
18,29.3325,0.03411,0.24423,0.0018336,0.24424,
19,29.3143,0.034981,0.22902,0.00045452,0.22902,
20,29.3137,0.036307,0.17999,0.00073223,0.17999,
21,29.3119,0.03749,0.099628,0.0008,0.099633,
22,29.3064,0.038282,0.012098,0.00038403,0.012111,
23,29.3016,0.039174,0.0058888,1.2755e-05,0.0058888,
