"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,1033.4035,44.6166,7.3628e-05,NaN,NaN,NaN,NaN,1,48.574,15.505,13.4178,
1,657.3512,42.3096,0.42776,1.2133e-08,0,14.7339,0,1,44.2787,12.9054,7.4467,
2,510.3966,36.4125,0.9195,1.2133e-08,0,11.3234,0,1,40.8306,14.0231,13.0244,
3,419.9145,33.0407,1.3565,2.0547e-08,0,9.8659,0,1,44.4664,28.4867,18.5468,
4,386.037,32.2079,1.7622,2.5366e-08,0,9.4514,0,1,43.9037,29.4902,17.0098,
5,364.7562,29.3814,2.1394,7.275e-08,0,9.4681,1,1,43.1346,31.5695,16.2027,
6,348.9147,27.8987,2.5738,2.0547e-08,0,4.7756,1,1,44.352,33.6383,20.6017,
7,336.1146,26.5279,2.9738,3.8662e-08,0,5.9606,1,1,48.9522,40.7498,23.205,
8,328.1573,25.4395,3.3596,1.4979e-08,0,3.8383,1,1,49.8919,42.2466,24.9066,
9,317.0983,24.9185,3.7592,1.8492e-08,0,4.0843,1,1,54.533,48.2023,26.8147,
10,316.4907,26.392,4.1376,4.7731e-08,0,4.5383,1,1,52.1294,44.4856,25.4821,
11,319.8412,27.3572,4.5081,9.9794e-08,0,3.1992,1,1,48.5466,39.5074,23.2005,
12,318.1043,27.1999,4.8858,2.8185e-08,0,2.277,1,1,48.6425,39.6216,23.5654,
13,331.3476,26.6846,5.2642,2.3183e-07,0,10.6628,1,1,38.5301,27.7932,13.9909,
14,320.2208,25.4315,5.65,2.0547e-08,0,4.6665,1,1,38.0255,28.1585,15.3315,
15,321.476,25.9619,6.0423,8.0833e-08,0,3.5232,1,1,35.5924,24.1714,13.5472,
16,323.0183,24.7005,6.4104,7.275e-08,0,2.9374,1,1,33.1129,21.8271,12.4887,
17,325.2854,27.6109,6.8087,8.0833e-08,0,10.1042,1,1,30.2311,12.1421,7.0863,
18,321.8578,27.2465,7.1963,5.8927e-08,0,5.2043,1,1,29.0422,8.975,6.7527,
19,323.685,26.5768,7.5779,1.3689e-07,0,4.4006,1,1,27.3098,5.3235,4.3321,
20,321.5628,26.1536,8.0105,1.8492e-08,0,2.2366,0,1,27.0833,5.8614,4.8762,
21,300.3435,21.8699,8.2778,0.43047,0,7.6147,1,1,23.3781,7.2213,5.6166,
22,298.5688,23.6452,8.6498,3.9867e-06,0,3.136,1,1,24.9257,6.6931,5.4322,
23,292.591,19.2033,9.0679,3.4796e-08,0,4.2484,0,1,22.1387,10.0706,7.2679,
24,294.5141,16.2235,9.3417,0.28243,0,7.8554,1,1,16.2489,0.82801,0.5999,
25,274.7596,3.7332,9.6053,1,0,4.5325,1,1,4.8398,2.2549,2.1766,
26,274.7296,4.432,9.8763,0.38742,0,3.5738,1,1,5.545,3.3169,1.8186,
27,274.0981,4.5018,10.2697,8.0833e-08,0,1.6856,1,1,5.7333,3.5015,2.0441,
28,271.5508,5.1838,10.5467,0.53144,0,3.7121,1,1,6.6263,4.1041,2.2709,
29,270.2199,0.5626,10.8096,1,0,1.5262,1,1,0.64555,0.27837,0.21456,
30,270.2494,0.016859,11.085,1,0,0.23359,1,1,0.018561,0.0061281,0.0054487,
31,270.248,3.7516e-05,11.367,1,0,0.010043,1,1,4.3186e-05,2.109e-05,1.2335e-05,
