"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,1515.7602,0.0063785,10.6282,26.0931,29.2726,
1,1525.3129,0.021218,10.8629,0.82996,11.384,
2,1449.4089,0.083869,9.8574,2.1967,11.5801,
3,1156.4236,0.15332,12.2303,0.98052,12.7122,
4,1108.7049,0.21949,5.9695,1.0996,7.2148,
5,978.2973,0.28766,15.6545,1.1068,16.0339,
6,941.8408,0.35297,10.8412,1.2154,11.5207,
7,822.046,0.42273,9.3537,0.7029,9.4224,
8,807.1101,0.49021,8.1563,0.74298,8.3523,
9,774.0746,0.55987,14.1002,1.2366,14.1853,
10,759.1644,0.6239,9.0824,1.2976,9.3825,
11,726.5713,0.695,11.5916,0.72166,11.6859,
12,719.6606,0.76177,10.6001,0.87973,10.7283,
13,676.7172,0.83166,8.1003,0.53312,8.1233,
14,672.0664,0.89534,4.0086,0.48705,4.0698,
15,661.5141,0.96587,7.5974,0.16511,7.6054,
16,660.4257,1.0332,8.1236,0.35604,8.1477,
17,654.7248,1.1057,6.4673,0.34327,6.4863,
18,653.8923,1.1691,4.3813,0.27535,4.4181,
19,647.4815,1.2399,4.5259,0.27903,4.5423,
20,645.3799,1.3081,4.2291,0.25482,4.2464,
21,643.0057,1.3771,4.412,0.1557,4.424,
22,641.2524,1.4409,3.7809,0.13747,3.7944,
23,632.3051,1.5161,2.4997,0.077261,2.502,
24,632.0049,1.5814,1.6584,0.071449,1.664,
25,629.2022,1.652,2.7357,0.095589,2.7381,
26,629.0137,1.7169,2.3633,0.19798,2.374,
27,627.3306,1.7876,2.5217,0.1148,2.5251,
28,626.9709,1.8526,2.1736,0.13565,2.179,
29,626.2381,1.9205,3.5918,0.11453,3.5942,
30,625.8104,2.0018,2.8552,0.12683,2.859,
31,625.3149,2.0917,3.0248,0.097091,3.027,
32,624.9062,2.1739,2.0345,0.12013,2.0392,
33,623.188,2.2465,2.2318,0.11185,2.2361,
34,623.0131,2.31,1.9132,0.24338,1.9356,
35,620.1099,2.3806,3.5057,0.14249,3.5108,
36,619.6449,2.446,3.1195,0.17769,3.1278,
37,619.3045,2.5126,3.4696,0.17968,3.4773,
38,618.8303,2.582,2.3653,0.12511,2.3728,
39,618.568,2.6526,2.6828,0.1244,2.6894,
40,616.8609,2.7217,2.0834,0.08699,2.0871,
41,616.5407,2.7874,2.2086,0.1178,2.2137,
42,615.6804,2.8559,1.8844,0.19249,1.8963,
43,615.2556,2.9198,1.6059,0.2265,1.6246,
44,612.9073,2.9877,1.575,0.13112,1.5827,
45,612.5657,3.0525,1.6,0.14282,1.6094,
46,611.2975,3.1314,1.9655,0.062262,1.9698,
47,610.8565,3.1965,1.9724,0.086949,1.9785,
48,608.6801,3.2656,2.2831,0.1276,2.2893,
49,608.2688,3.3323,2.1558,0.15406,2.1652,
50,607.0722,3.4008,2.2095,0.095874,2.2143,
51,606.5499,3.4661,1.6033,0.11626,1.6125,
52,606.255,3.5326,1.7771,0.11466,1.7888,
53,603.883,3.6028,2.4718,0.037788,2.4728,
54,603.5883,3.6672,1.686,0.046104,1.6877,
55,602.062,3.7357,1.2507,0.039282,1.252,
56,601.8875,3.8005,1.0057,0.045204,1.0078,
57,601.7506,3.8678,0.83688,0.045039,0.84,
58,600.4971,3.9383,1.2211,0.013505,1.2213,
59,600.4113,4.0056,1.2371,0.012788,1.2373,
60,599.8106,4.0741,0.91672,0.01557,0.91713,
61,599.7385,4.1396,0.86182,0.018892,0.86241,
62,599.6713,4.2077,1.4236,0.018967,1.4239,
63,599.5908,4.2727,1.3885,0.02324,1.3889,
64,599.1168,4.3417,0.97486,0.01917,0.97533,
65,599.0291,4.4072,0.91311,0.025477,0.91388,
66,598.481,4.4789,1.4613,0.019959,1.4617,
67,598.3826,4.5465,1.4457,0.028143,1.4463,
68,598.1072,4.6171,1.2419,0.025853,1.2424,
69,597.9878,4.6813,1.2618,0.036314,1.2625,
70,597.514,4.7501,1.4508,0.032485,1.4513,
71,597.3849,4.8161,1.3624,0.044409,1.3633,
72,596.9441,4.8849,1.6931,0.044624,1.6938,
73,596.8244,4.9524,1.5629,0.053696,1.564,
74,596.3886,5.0239,1.1533,0.037709,1.1543,
75,596.2835,5.0889,1.1232,0.044148,1.1244,
76,595.9197,5.1583,0.88098,0.020523,0.88149,
77,595.8426,5.2265,0.76606,0.024327,0.76695,
78,595.4286,5.2946,0.69202,0.02645,0.69271,
79,595.375,5.3607,0.707,0.033953,0.70808,
80,595.156,5.4296,1.0773,0.021694,1.0777,
81,595.093,5.4965,1.2033,0.029706,1.2039,
82,594.6186,5.567,0.88196,0.025268,0.88248,
83,594.5669,5.6322,1.0337,0.033566,1.0345,
84,594.3928,5.7013,0.61017,0.021314,0.61079,
85,594.3424,5.7657,0.60542,0.029887,0.60651,
86,594.0722,5.8362,1.1048,0.015406,1.1051,
87,594.0155,5.902,1.1299,0.023707,1.1305,
88,593.5517,5.9716,1.1238,0.017944,1.1242,
89,593.4912,6.0383,1.3175,0.023453,1.3181,
90,593.1748,6.1078,0.93697,0.016108,0.93732,
91,593.1025,6.1727,1.0889,0.022924,1.0894,
92,592.7308,6.2449,2.0116,0.020457,2.0118,
93,592.642,6.3105,2.1668,0.024772,2.1671,
94,592.2263,6.3855,1.5683,0.017822,1.5685,
95,592.13,6.4522,1.7556,0.021949,1.7558,
96,591.6633,6.5257,1.9308,0.025133,1.931,
97,591.5578,6.5936,2.011,0.027828,2.0113,
98,591.5074,6.659,2.2485,0.036439,2.249,
99,591.379,6.7267,2.1234,0.042019,2.1241,
100,591.2288,6.792,2.1836,0.04113,2.1842,
101,591.1412,6.8557,1.7554,0.051147,1.7568,
102,590.9736,6.9197,1.7918,0.046262,1.7929,
103,590.8652,6.9848,1.9562,0.026881,1.9568,
104,590.5163,7.0505,1.8406,0.013959,1.841,
105,590.2517,7.1146,1.577,0.013342,1.5774,
106,590.1305,7.1777,1.237,0.01391,1.2374,
107,589.9674,7.2456,0.95961,0.011072,0.95999,
108,589.9077,7.3089,0.52598,0.0079658,0.52646,
109,589.7105,7.3758,0.3662,0.0079354,0.36658,
110,589.7044,7.4408,0.40646,0.0064671,0.4068,
111,589.6613,7.5054,0.48441,0.0040963,0.48463,
112,589.602,7.5696,0.28851,0.0033806,0.28876,
113,589.598,7.6403,0.28928,0.0043749,0.28959,
114,589.556,7.7052,0.31651,0.0041664,0.31677,
115,589.5542,7.7707,0.3544,0.0035008,0.35461,
116,589.5485,7.8344,0.26746,0.0050122,0.26783,
117,589.4656,7.899,0.27122,0.0054934,0.27153,
118,589.4144,7.9649,0.23995,0.0097737,0.24041,
119,589.3891,8.031,0.30342,0.013375,0.30395,
120,589.2806,8.0995,0.27306,0.016249,0.27368,
