"iter","time","maxviolation","meanviolation","cost",
0,0,0.54031,0.22476,-0.30514,
1,0.070785,0.031976,0.0062294,-0.7524,
2,0.079568,0.022413,0.0043861,-0.74846,
3,0.088971,0.015575,0.0030605,-0.74558,
4,0.1008,0.010752,0.0021176,-0.74351,
5,0.11115,0.0073986,0.0014594,-0.74205,
6,0.12367,0.0050716,0.0010018,-0.74103,
7,0.13314,0.003471,0.00068609,-0.74033,
8,0.1433,0.0023721,0.00046907,-0.73984,
9,0.15357,0.0016194,0.00032032,-0.73951,
10,0.16454,0.0011048,0.0002186,-0.73928,
11,0.17503,0.00075343,0.00014909,-0.73912,
12,0.18587,0.00051363,0.00010166,-0.73902,
13,0.19769,0.00035009,6.9294e-05,-0.73894,
14,0.20953,0.00023858,4.7227e-05,-0.73889,
15,0.22208,0.00016258,3.2183e-05,-0.73886,
16,0.22944,0.00011078,2.193e-05,-0.73884,
17,0.24249,7.548e-05,1.4942e-05,-0.73882,
18,0.24995,5.1428e-05,1.0181e-05,-0.73881,
19,0.26461,3.5039e-05,6.9365e-06,-0.7388,
20,0.27219,2.3872e-05,4.726e-06,-0.7388,
21,0.28042,1.6264e-05,3.2199e-06,-0.73879,
22,0.29582,1.1081e-05,2.1937e-06,-0.73879,
23,0.30426,7.5494e-06,1.4946e-06,-0.73879,
24,0.31319,5.1434e-06,1.0182e-06,-0.73879,
25,0.33084,3.5042e-06,6.9372e-07,-0.73879,
26,0.3419,2.3874e-06,4.7263e-07,-0.73879,
27,0.36085,1.6265e-06,3.22e-07,-0.73879,
28,0.37205,1.1081e-06,2.1938e-07,-0.73879,
29,0.39004,7.5496e-07,1.4946e-07,-0.73879,
30,0.4111,5.1435e-07,1.0183e-07,-0.73879,
31,0.42283,3.5042e-07,6.9373e-08,-0.73879,
32,0.43586,3.5042e-07,6.9372e-08,-0.73879,
33,0.45481,3.5042e-07,6.9372e-08,-0.73879,
