"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.41993,0.050834,-0.067757,5.0034,
1,0.0097121,0,0,-0.2244,4.9412,
2,0.026875,0,0,-0.30799,3.8626,
3,0.054996,0.002676,0.000168,-0.7052,0.83638,
4,0.07423,0.0061031,0.00048514,-0.73163,0.15472,
5,0.088972,0.0015781,0.00015918,-0.7346,0.037066,
6,0.098539,0.00062076,5.4161e-05,-0.73539,0.011278,
7,0.10528,0.0002468,1.9446e-05,-0.73559,0.0037132,
8,0.11197,8.0598e-05,9.2093e-06,-0.73564,0.0012653,
9,0.11619,2.6263e-05,3.734e-06,-0.73564,0.00047924,
10,0.12075,1.1789e-05,1.3258e-06,-0.73565,0.00019944,
11,0.12472,4.3834e-06,4.1437e-07,-0.73565,9.5662e-05,
12,0.12619,4.3834e-06,4.1437e-07,-0.73565,6.52e-05,
13,0.13086,3.3473e-07,3.6683e-08,-0.73565,5.1599e-05,
14,0.13536,2.5964e-06,1.8529e-07,-0.73565,3.0523e-05,
15,0.1408,4.3305e-07,7.7427e-08,-0.73565,4.0954e-05,
16,0.14584,1.5946e-07,1.2515e-08,-0.73565,2.1229e-05,
17,0.1558,2.2491e-07,3.1159e-08,-0.73565,2.1143e-05,
18,0.16157,1.8047e-08,2.7963e-09,-0.73565,4.8248e-06,
19,0.16313,1.8047e-08,2.7963e-09,-0.73565,1.7018e-06,
20,0.16875,1.9579e-08,1.654e-09,-0.73565,4.7103e-06,
21,0.17619,4.295e-09,6.6621e-10,-0.73565,1.2002e-05,
22,0.18267,1.4741e-09,1.2506e-10,-0.73565,1.6797e-06,
23,0.19023,2.4664e-09,3.8319e-10,-0.73565,4.401e-06,
24,0.19905,6.2184e-10,5.2798e-11,-0.73565,3.2478e-06,
25,0.20691,4.3212e-10,6.7241e-11,-0.73565,3.4266e-06,
26,0.21655,1.0991e-10,9.3322e-12,-0.73565,1.9595e-06,
27,0.21852,1.0991e-10,9.3322e-12,-0.73565,1.6724e-06,
28,0.22976,3.3016e-11,5.1286e-12,-0.73565,1.9584e-06,
29,0.23845,7.0824e-14,1.2147e-14,-0.73565,1.67e-06,
30,0.24528,9.5036e-12,1.82e-12,-0.73565,6.5689e-07,
31,0.2541,2.1304e-12,4.0754e-13,-0.73565,3.8209e-07,
