"iter","time","maxviolation","meanviolation","cost",
0,0,0.31813,0.061656,0.034755,
1,0.090825,0.014455,0.0025383,-0.58556,
2,0.11892,0.0099113,0.0017596,-0.58193,
3,0.15224,0.0067683,0.0012137,-0.57935,
4,0.18916,0.0046216,0.00083467,-0.57755,
5,0.22342,0.003151,0.00057172,-0.57629,
6,0.266,0.00215,0.00039139,-0.57542,
7,0.30539,0.0014643,0.00026724,-0.57482,
8,0.34546,0.00099818,0.00018244,-0.57441,
9,0.37956,0.00068025,0.00012445,-0.57413,
10,0.4135,0.00046346,8.4856e-05,-0.57394,
11,0.44221,0.0003158,5.7849e-05,-0.57381,
12,0.47904,0.00021517,3.9429e-05,-0.57372,
13,0.4935,0.00014662,2.6873e-05,-0.57366,
14,0.52398,9.9886e-05,1.831e-05,-0.57362,
15,0.54096,6.8056e-05,1.2477e-05,-0.57359,
16,0.58543,4.6366e-05,8.5007e-06,-0.57357,
17,0.59727,3.159e-05,5.7921e-06,-0.57356,
18,0.62031,2.1523e-05,3.9464e-06,-0.57355,
19,0.66311,1.4662e-05,2.6885e-06,-0.57354,
20,0.67495,9.9895e-06,1.8317e-06,-0.57354,
21,0.69894,6.8058e-06,1.248e-06,-0.57354,
22,0.71811,4.6367e-06,8.5024e-07,-0.57354,
23,0.76435,3.1589e-06,5.7925e-07,-0.57353,
24,0.77931,2.1522e-06,3.9464e-07,-0.57353,
25,0.79635,1.4663e-06,2.6887e-07,-0.57353,
26,0.81472,9.9895e-07,1.8318e-07,-0.57353,
27,0.8472,6.8058e-07,1.248e-07,-0.57353,
28,0.86466,4.6367e-07,8.5024e-08,-0.57353,
29,0.89867,3.159e-07,5.7927e-08,-0.57353,
30,0.91787,2.1522e-07,3.9465e-08,-0.57353,
31,0.93699,1.4663e-07,2.6887e-08,-0.57353,
32,0.94509,1.4663e-07,2.6887e-08,-0.57353,
