"iter","cost",
0,-4.3212,
1,-4.6471,
2,-2.478,
3,-1.2951,
4,-1.0771,
5,-0.62342,
6,-0.29962,
7,-0.28242,
8,-0.2537,
9,-0.25305,
10,-0.32452,
11,-0.40618,
12,-0.39488,
13,-0.49038,
14,-0.54042,
15,-0.53647,
16,-0.53794,
17,-0.53696,
18,-0.58813,
19,-0.58776,
20,-0.58631,
21,-0.58642,
22,-0.58649,
23,-0.58628,
24,-0.58625,
25,-0.58625,
26,-0.59807,
27,-0.59696,
28,-0.59684,
29,-0.59684,
30,-0.59685,
31,-0.59684,
32,-0.59684,
33,-0.59684,
34,-0.59684,
35,-0.59912,
36,-0.59897,
37,-0.59892,
38,-0.59892,
39,-0.59891,
40,-0.59891,
41,-0.59891,
42,-0.59937,
43,-0.59932,
44,-0.59932,
45,-0.59932,
46,-0.59932,
47,-0.59932,
48,-0.5994,
49,-0.5994,
50,-0.5994,
51,-0.5994,
52,-0.5994,
53,-0.5994,
54,-0.59941,
55,-0.59941,
56,-0.59941,
57,-0.59941,
57,-0.59941,
