"iter","time","maxviolation","meanviolation","cost",
0,0,0.41367,0.15074,0.097262,
1,0.01921,0.010574,0.00075902,-0.83633,
2,0.029391,0.0075425,0.00053679,-0.836,
3,0.038396,0.005322,0.00037632,-0.83575,
4,0.053133,0.0037024,0.00026099,-0.83556,
5,0.065069,0.0025707,0.00018074,-0.83542,
6,0.076452,0.0017723,0.00012425,-0.83533,
7,0.085866,0.0012161,8.5206e-05,-0.83526,
8,0.091716,0.00083354,5.8354e-05,-0.83521,
9,0.10203,0.00056966,3.986e-05,-0.83518,
10,0.10824,0.0003892,2.7219e-05,-0.83516,
11,0.11837,0.00026551,1.8569e-05,-0.83514,
12,0.12496,0.00018113,1.2662e-05,-0.83513,
13,0.1311,0.00012351,8.6329e-06,-0.83513,
14,0.14394,8.4177e-05,5.8826e-06,-0.83512,
15,0.16705,5.737e-05,4.0092e-06,-0.83512,
16,0.17444,3.9098e-05,2.7321e-06,-0.83512,
17,0.18209,2.6642e-05,1.8617e-06,-0.83511,
18,0.19708,1.8152e-05,1.2684e-06,-0.83511,
19,0.20505,1.2368e-05,8.6422e-07,-0.83511,
20,0.21262,8.4267e-06,5.8882e-07,-0.83511,
21,0.22068,5.7413e-06,4.0117e-07,-0.83511,
22,0.23668,3.9116e-06,2.7332e-07,-0.83511,
23,0.25158,2.6649e-06,1.8621e-07,-0.83511,
24,0.26045,1.8156e-06,1.2686e-07,-0.83511,
25,0.27675,1.237e-06,8.6431e-08,-0.83511,
26,0.28822,8.4274e-07,5.8885e-08,-0.83511,
27,0.29928,5.7415e-07,4.0118e-08,-0.83511,
28,0.31056,3.9117e-07,2.7332e-08,-0.83511,
29,0.32212,2.665e-07,1.8621e-08,-0.83511,
30,0.33355,1.8156e-07,1.2687e-08,-0.83511,
31,0.3452,1.237e-07,8.6432e-09,-0.83511,
32,0.35375,1.237e-07,8.6432e-09,-0.83511,
33,0.36011,1.237e-07,8.6432e-09,-0.83511,
