"iter","time","maxviolation","meanviolation","cost",
0,0,0.43773,0.0666,0.17344,
1,0.067347,0.010414,0.0012112,-0.65452,
2,0.080855,0.0072464,0.00085346,-0.65319,
3,0.099406,0.0050125,0.00059596,-0.6522,
4,0.11778,0.0034569,0.00041339,-0.65149,
5,0.13677,0.0023744,0.00028461,-0.65099,
6,0.15877,0.001625,0.00019557,-0.65063,
7,0.17975,0.0011126,0.00013394,-0.65038,
8,0.20197,0.00076083,9.1569e-05,-0.65021,
9,0.21347,0.00052008,6.2573e-05,-0.6501,
10,0.23526,0.00035485,4.2698e-05,-0.65002,
11,0.25561,0.00024206,2.9124e-05,-0.64996,
12,0.26802,0.00016508,1.986e-05,-0.64992,
13,0.28807,0.00011252,1.3537e-05,-0.6499,
14,0.30133,7.6694e-05,9.2264e-06,-0.64988,
15,0.31151,5.2271e-05,6.2881e-06,-0.64987,
16,0.3381,3.5612e-05,4.2843e-06,-0.64986,
17,0.34771,2.4266e-05,2.9193e-06,-0.64985,
18,0.36674,1.6534e-05,1.9891e-06,-0.64985,
19,0.3763,1.1265e-05,1.3552e-06,-0.64985,
20,0.40137,7.6743e-06,9.2328e-07,-0.64985,
21,0.41112,5.2287e-06,6.2905e-07,-0.64984,
22,0.42203,3.5624e-06,4.2857e-07,-0.64984,
23,0.44168,2.4271e-06,2.9199e-07,-0.64984,
24,0.45456,1.6536e-06,1.9893e-07,-0.64984,
25,0.47415,1.1266e-06,1.3553e-07,-0.64984,
26,0.48738,7.6753e-07,9.2337e-08,-0.64984,
27,0.51069,5.2274e-07,6.2889e-08,-0.64984,
28,0.52479,3.5625e-07,4.2859e-08,-0.64984,
29,0.53812,2.4271e-07,2.9199e-08,-0.64984,
30,0.55242,1.6536e-07,1.9893e-08,-0.64984,
31,0.56615,1.1266e-07,1.3553e-08,-0.64984,
32,0.57514,1.1266e-07,1.3553e-08,-0.64984,
33,0.58454,1.1266e-07,1.3553e-08,-0.64984,
34,0.59147,1.1266e-07,1.3553e-08,-0.64984,
