"iter","time","maxviolation","meanviolation","cost",
0,0,0.36583,0.073167,-0.23663,
1,0.56816,0,0,-0.69843,
2,0.60053,0,0,-0.69843,
3,0.6307,0,0,-0.69843,
4,0.66123,0,0,-0.69843,
5,0.69256,0,0,-0.69843,
6,0.72341,0,0,-0.69843,
7,0.75365,0,0,-0.69843,
8,0.78512,0,0,-0.69843,
9,0.81626,0,0,-0.69843,
10,0.84739,0,0,-0.69843,
11,0.87779,0,0,-0.69843,
12,0.91006,0,0,-0.69843,
13,0.93996,0,0,-0.69843,
14,0.98013,0,0,-0.69843,
15,1.014,0,0,-0.69843,
16,1.0464,0,0,-0.69843,
17,1.0782,0,0,-0.69843,
18,1.1116,0,0,-0.69843,
19,1.194,0,0,-0.69843,
20,1.2529,0,0,-0.69843,
21,1.285,0,0,-0.69843,
22,1.3178,0,0,-0.69843,
23,1.3534,0,0,-0.69843,
24,1.4163,0,0,-0.69843,
25,1.4923,0,0,-0.69843,
26,1.555,0,0,-0.69843,
27,1.6162,0,0,-0.69843,
28,1.6765,0,0,-0.69843,
29,1.7378,0,0,-0.69843,
30,1.7946,0,0,-0.69843,
