"iter","time","maxviolation","meanviolation","cost",
0,0,0.18531,0.06785,0.098359,
1,0.034678,0.047006,0.01313,-0.064926,
2,0.043879,0.03192,0.0089312,-0.057273,
3,0.053197,0.021689,0.0060752,-0.052097,
4,0.062226,0.014746,0.0041329,-0.048592,
5,0.072356,0.010032,0.0028134,-0.046216,
6,0.084694,0.0068299,0.0019162,-0.044603,
7,0.095112,0.0046486,0.0013045,-0.043506,
8,0.10624,0.0031656,0.00088848,-0.04276,
9,0.11737,0.0021559,0.00060518,-0.042252,
10,0.12795,0.0014685,0.00041223,-0.041907,
11,0.13961,0.0010003,0.00028082,-0.041672,
12,0.15115,0.00068143,0.00019131,-0.041512,
13,0.1627,0.00046422,0.00013033,-0.041402,
14,0.16903,0.00031626,8.8794e-05,-0.041328,
15,0.18298,0.00021546,6.0491e-05,-0.041277,
16,0.19039,0.00014678,4.1212e-05,-0.041243,
17,0.20618,0.0001,2.8076e-05,-0.041219,
18,0.21424,6.8129e-05,1.9128e-05,-0.041203,
19,0.22364,4.6415e-05,1.3032e-05,-0.041193,
20,0.23945,3.1622e-05,8.8785e-06,-0.041185,
21,0.26085,2.1544e-05,6.0488e-06,-0.04118,
22,0.2689,1.4678e-05,4.121e-06,-0.041177,
23,0.27751,9.9997e-06,2.8076e-06,-0.041174,
24,0.28615,6.8127e-06,1.9128e-06,-0.041173,
25,0.30419,4.6415e-06,1.3032e-06,-0.041172,
26,0.31566,3.1622e-06,8.8784e-07,-0.041171,
27,0.33311,2.1544e-06,6.0488e-07,-0.04117,
28,0.34434,1.4678e-06,4.121e-07,-0.04117,
29,0.36179,9.9997e-07,2.8076e-07,-0.04117,
30,0.37336,6.8127e-07,1.9128e-07,-0.04117,
31,0.3849,4.6415e-07,1.3032e-07,-0.041169,
32,0.39362,4.6414e-07,1.3032e-07,-0.041169,
33,0.39511,4.6414e-07,1.3032e-07,-0.041169,
