"iter","time","maxviolation","meanviolation","cost",
0,0,0.49465,0.25642,-0.46582,
1,0.014074,0.020924,0.0077863,-1.0759,
2,0.023528,0.014871,0.0055728,-1.0737,
3,0.035702,0.010462,0.003941,-1.072,
4,0.0475,0.0072815,0.0027522,-1.0707,
5,0.056051,0.0050298,0.0019091,-1.0698,
6,0.066571,0.0034604,0.0013164,-1.0691,
7,0.080666,0.0023721,0.0009045,-1.0686,
8,0.092161,0.0016247,0.00061974,-1.0683,
9,0.1011,0.0011102,0.00042387,-1.0681,
10,0.1104,0.00075809,0.00028955,-1.0679,
11,0.12017,0.00051716,0.00019763,-1.0678,
12,0.12984,0.0003527,0.00013481,-1.0678,
13,0.14011,0.00024046,9.1925e-05,-1.0677,
14,0.14598,0.00016393,6.2667e-05,-1.0677,
15,0.15891,0.00011171,4.2711e-05,-1.0676,
16,0.17009,7.612e-05,2.9106e-05,-1.0676,
17,0.17658,5.187e-05,1.9833e-05,-1.0676,
18,0.18542,3.5341e-05,1.3514e-05,-1.0676,
19,0.19411,2.408e-05,9.2076e-06,-1.0676,
20,0.2075,1.6406e-05,6.2736e-06,-1.0676,
21,0.216,1.1178e-05,4.2742e-06,-1.0676,
22,0.22377,7.6154e-06,2.9121e-06,-1.0676,
23,0.23839,5.1883e-06,1.984e-06,-1.0676,
24,0.24648,3.5348e-06,1.3517e-06,-1.0676,
25,0.25507,2.4083e-06,9.2092e-07,-1.0676,
26,0.2633,1.6407e-06,6.2742e-07,-1.0676,
27,0.27172,1.1178e-06,4.2746e-07,-1.0676,
28,0.28264,7.6157e-07,2.9122e-07,-1.0676,
29,0.29935,5.1885e-07,1.9841e-07,-1.0676,
30,0.31027,3.5349e-07,1.3517e-07,-1.0676,
31,0.32116,2.4083e-07,9.2093e-08,-1.0676,
32,0.33079,2.4083e-07,9.2093e-08,-1.0676,
33,0.33225,2.4083e-07,9.2093e-08,-1.0676,
