"repeat","dim","snr","delta","rank","mineigval_correction","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,30,0.5,0.3,1,1e-12,5000,3600,1e-08,1,-0.21642,-0.044149,-0.13587,0.013453,-0.26971,0.060903,0.1199,0.098577,0.23144,0.059818,0.24384,0.28098,-0.21147,0.041326,0.37274,-0.21973,0.010664,0.1213,0.24746,0.38707,-0.066411,-0.10305,-0.26957,-0.11144,0.056789,0.022957,0.071415,-0.15518,-0.016979,-0.016784,
,,,,,,,,,,-0.42093,-0.25715,-0.10416,0.22164,0.25296,-0.41958,0.17786,-0.067368,0.18273,-0.33336,-0.042446,-0.036129,0.25882,0.12184,-0.12738,-0.19072,-0.25508,0.35566,-0.19661,0.18279,-0.1752,-0.23249,0.039537,-0.016309,-0.015374,-0.011873,-0.27777,0.15687,-0.024888,0.22499,
,,,,,,,,,,-0.10308,-0.4393,-0.47246,0.08386,0.060093,-0.28986,0.0036519,-0.22003,0.12472,0.15404,0.16209,0.045821,-0.034821,0.40366,-0.10251,0.089094,-0.031901,-0.045183,0.0058736,0.073095,-0.14841,0.1524,-0.11324,-0.10795,0.236,0.010164,-0.059728,0.56995,-0.079501,0.35806,
,,,,,,,,,,0.038276,0.0075643,-0.081446,-0.38228,0.10528,0.049917,-0.17613,-0.16144,0.08821,-0.24626,-0.072038,-0.064057,-0.23251,-0.21802,0.26779,0.11565,0.011413,-0.16746,-0.29292,-0.31768,0.039825,-0.20569,0.084326,0.14552,0.1795,0.48829,0.3423,0.056506,-0.16288,0.27805,
,,,,,,,,,,-0.31644,0.074422,-0.11222,0.027394,0.22974,-0.14434,-0.14165,-0.21575,0.42974,0.014326,0.069037,-0.035726,-0.034728,-0.0088185,-0.27966,0.1028,-0.092796,0.005328,-0.29737,0.15205,0.14231,-0.15318,-0.0083071,-0.044629,-0.031485,-0.071756,0.091036,-0.5022,-0.13822,0.015947,
,,,,,,,,,,-0.062671,0.13088,0.37386,-0.037421,-0.12815,0.05248,0.29926,0.17469,-0.024943,-0.12447,0.12694,0.097874,-0.089901,0.050158,-0.12819,0.019837,0.22917,0.018,-0.066745,-0.025883,-0.002057,-0.29139,0.25911,0.18082,0.11256,-0.072117,0.13484,-0.48376,0.018048,0.08883,
,,,,,,,,,,-0.064822,0.18472,0.29656,-0.29484,0.14142,0.29455,-0.19912,0.0037013,-0.28898,0.14971,-0.14676,-0.12263,-0.1464,-0.29576,-0.04664,0.16162,-0.23414,0.20036,0.1271,-0.25616,-0.0020804,-0.055756,0.30984,-0.0083433,0.038826,0.20128,-0.1483,0.079502,0.057721,0.0097685,
,,,,,,,,,,-0.22626,0.089902,0.042657,-0.37868,-0.2612,-0.34782,0.0021418,0.076179,0.033492,0.23523,-0.066486,0.12113,0.12506,-0.048945,-0.16317,-0.076121,0.08871,-0.019042,-0.17475,-0.12606,-0.13096,0.050988,0.17554,-0.31127,-0.24912,-0.12632,-0.11002,-0.10365,-0.31595,-0.10471,
,,,,,,,,,,0.31946,0.31849,-0.029409,0.21135,-0.26843,0.0056667,0.24805,0.17021,-0.87825,-0.19867,-0.20335,-0.15656,-0.024889,-0.037107,-0.23411,0.17839,0.10952,-0.10602,0.19517,0.12964,-0.057036,-0.32133,-0.055142,0.096514,0.096396,0.33743,0.13479,0.36743,0.011835,-0.16552,
,,,,,,,,,,-0.016239,0.24691,0.064937,0.22911,-0.19817,0.11422,0.19186,-0.28619,0.20729,0.57723,-0.1357,0.22412,0.042796,-0.407,-0.24208,0.29696,-0.29161,-0.10579,-0.56224,-0.10869,0.36747,-0.14006,0.31772,-0.072886,-0.28913,-0.03408,-0.080857,0.052163,0.025442,-0.081044,
,,,,,,,,,,-0.018833,-0.04652,0.37191,0.17085,0.25525,-0.3187,-0.1518,-0.23644,-0.051459,0.157,-0.11916,-0.085794,-0.11702,-0.085084,0.17175,-0.14031,-0.0022571,-0.088375,0.1763,-0.26409,0.084095,-0.19837,-0.078674,0.075247,0.14681,-0.065657,0.21832,-0.048411,0.10988,-0.31462,
,,,,,,,,,,0.44862,-0.051088,0.36463,0.05778,-0.09611,0.097403,-0.16103,0.11346,0.13652,-0.14273,0.07898,-0.081286,0.28386,0.1422,0.0094252,0.017786,-0.084149,-0.042685,0.25568,0.31937,0.094648,0.075909,-0.12717,0.1993,0.038921,0.16497,0.381,-0.18008,0.18643,-0.3178,
,,,,,,,,,,-0.068872,-0.087831,0.11355,-0.34099,0.19871,0.086515,-0.47635,0.064681,0.15197,-0.084702,0.24851,-0.22305,-0.1611,-0.18839,0.18473,0.16768,-0.17263,-0.33589,-0.21297,0.064276,-0.19746,-0.022729,0.16555,0.15045,-0.37155,0.36318,0.040433,-0.30511,-0.0675,-0.016463,
,,,,,,,,,,-0.18251,-0.027264,0.0379,0.13743,-0.034029,-0.17555,0.12711,-0.030815,0.070329,-0.074879,-0.11491,0.29312,0.1344,0.022766,0.039081,0.21184,0.16378,-0.21455,-0.24961,0.23952,-0.19029,-0.21832,0.14031,0.2963,-0.24007,0.040412,0.43362,0.16436,-0.15421,0.26844,
,,,,,,,,,,-0.21627,-0.10475,-0.10792,0.18119,0.033496,-0.093433,-0.23005,-0.19378,-0.21318,-0.14737,-0.37579,0.18481,-0.12635,-0.077264,-0.37816,0.0209,-0.33709,-0.28854,-0.092412,-0.18208,-0.20983,0.02428,-0.2216,-0.25807,-0.053966,0.47026,0.0084451,-0.56696,-0.36313,0.40619,
,,,,,,,,,,0.26695,-0.1118,0.25562,-0.038247,0.23719,-0.10156,0.076381,-0.059277,0.090651,-0.25089,0.30836,0.42124,0.22736,0.116,0.3471,-0.097697,0.1091,0.20885,0.17423,0.20655,0.01144,7.7383e-05,-0.094279,0.054863,0.095956,-0.096371,0.22617,0.13733,-0.34883,0.022178,
,,,,,,,,,,-0.034634,-0.060369,0.10955,0.22471,-0.031459,-0.15785,-0.27,0.43771,-0.26541,0.064431,0.07348,-0.060754,0.30879,0.12565,-0.065584,0.0015937,0.32997,0.41158,-0.38457,-0.13732,0.042034,0.058011,0.031408,0.011781,-0.22074,-0.27523,0.17143,-0.061103,-0.30397,-0.2882,
,,,,,,,,,,-0.0026828,-0.13638,0.12156,-0.046932,-0.34208,0.27198,0.1492,-0.072655,0.2623,0.38956,-0.16209,-0.33641,0.12497,0.11462,0.16827,-0.072528,-0.23741,0.10144,-0.11317,0.2708,0.34004,0.023721,-0.15399,-0.045226,0.36723,0.1792,0.10407,-0.15975,0.011215,-0.073951,
,,,,,,,,,,0.15118,0.0095227,0.003659,0.18258,-0.128,-0.16538,0.15024,0.012854,0.041165,0.30281,-0.15094,0.23559,0.12563,-0.063993,-0.11095,0.30049,-0.14348,0.085487,0.31662,-0.03853,-0.01551,0.043598,-0.040693,0.27583,0.09948,0.050685,-0.14117,-0.13624,0.019602,-0.16125,
,,,,,,,,,,-0.26023,-0.11912,-0.33112,-0.31838,0.031752,-0.0069226,-0.019018,0.28697,-0.075364,0.038826,0.016837,0.0082149,0.3058,-0.067081,-0.060197,0.46059,0.10095,0.2136,0.17266,0.74211,0.051279,-0.079548,0.062167,0.16641,0.034079,-0.42823,0.18892,-0.054701,0.0036534,0.13485,
,,,,,,,,,,0.14292,-0.13736,-0.20631,-0.04172,0.095041,-0.10534,-0.016448,-0.099271,0.030079,0.46629,-0.059399,-0.040716,0.057369,-0.31424,0.10496,0.15533,-0.16203,0.098835,0.21494,-0.29826,-0.13642,0.23045,-0.26842,-0.10001,-0.10049,0.15309,-0.27676,-0.21922,0.35583,-0.063397,
,,,,,,,,,,0.26179,-0.15509,0.21764,0.00062939,-0.0072831,0.28059,0.1203,0.089058,-0.22094,0.17116,0.076649,-0.02201,0.12001,0.21734,-0.15735,0.24925,0.06836,0.26078,-0.07602,0.22621,-0.1299,0.061946,0.40383,-0.30773,0.047195,0.013651,-0.035186,-0.063461,0.32229,0.052179,
,,,,,,,,,,0.18514,-0.20488,-0.0072084,-0.080315,-0.14019,0.018529,0.48179,-0.02338,0.11228,-0.06425,-0.13345,0.015365,0.045499,0.043779,0.14349,0.15125,-0.29713,0.25688,0.2834,-0.22684,0.082097,0.16249,0.12387,0.052335,-0.17238,0.28445,-0.12421,-0.021886,-0.063721,-0.13995,
,,,,,,,,,,-0.14134,-0.020573,-0.016242,-0.26124,-0.0061001,0.19543,-0.3903,0.056617,-0.071691,0.044494,0.18542,0.046887,-0.15238,0.073401,0.17154,0.12542,0.25521,-0.35936,-0.091587,-0.20529,0.22378,0.20632,0.37886,-0.13814,0.1016,-0.080446,0.097974,0.19819,0.12995,0.037006,
,,,,,,,,,,0.037589,-0.01375,0.07167,0.015409,-0.16446,-0.020176,-0.12116,0.079749,-0.062025,0.0053134,0.024881,-0.055162,0.094448,0.049893,0.16819,0.12862,0.10575,-0.19187,0.06142,-0.040793,-0.16898,0.3524,0.24368,-0.11171,0.12638,-0.12711,0.15929,-0.10175,0.13915,0.20554,
,,,,,,,,,,0.094003,-0.20916,-0.069936,0.15019,-0.20932,0.037813,-0.10823,0.18028,0.0788,0.031597,-0.22756,-0.088216,0.034113,-0.39635,-0.29688,-0.17836,-0.073427,-0.15249,-0.11769,0.14896,-0.2093,0.18041,0.12539,0.041347,-0.041077,0.26097,-0.15974,0.10046,-0.038616,-0.082062,
,,,,,,,,,,0.066941,0.25595,0.17231,-0.086301,-0.23839,-0.11461,0.067495,-0.12984,-0.2041,-0.33668,-0.2777,0.064305,-0.082283,-0.033267,0.2295,-0.10334,-0.021469,0.047939,0.16654,0.05527,0.025701,0.49093,-0.4274,-0.3496,-0.1917,0.019532,0.2397,-0.35835,-0.20037,-0.01485,
,,,,,,,,,,-0.24375,-0.17159,0.29959,0.013943,0.039913,0.12876,0.15882,0.03124,0.17216,-0.12597,0.034194,0.05594,0.1913,-0.42681,-0.099921,-0.30994,0.26538,0.071108,0.17142,-0.070013,0.04927,0.22069,0.12343,0.1528,-0.061092,0.05378,0.018674,-0.28138,-0.4449,-0.079106,
