"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.37029,0.052322,-0.0052253,5.5275,
1,0.009776,0,0,-0.33295,5.4235,
2,0.022285,0,0,-0.34974,4.4067,
3,0.066531,0,0,-0.67904,1.152,
4,0.096218,0,0,-0.69294,0.046877,
5,0.10801,2.9256e-05,1.6085e-06,-0.69394,0.0049142,
6,0.11393,9.3549e-06,3.2031e-07,-0.69403,0.00071438,
7,0.12355,1.2665e-05,1.1892e-06,-0.69405,0.00025711,
8,0.12883,1.0666e-05,9.7782e-07,-0.69405,0.00017213,
9,0.13287,1.8254e-06,6.6061e-08,-0.69404,7.4267e-05,
10,0.13784,6.2107e-06,5.5455e-07,-0.69405,9.7923e-05,
11,0.14226,4.5384e-07,1.5644e-08,-0.69404,5.7057e-05,
12,0.14676,1.8845e-06,1.6553e-07,-0.69404,8.6285e-05,
13,0.15292,6.7189e-08,2.3591e-09,-0.69404,6.1171e-05,
14,0.17559,2.7001e-07,3.1689e-08,-0.69404,6.391e-05,
15,0.18236,5.5858e-09,6.9365e-10,-0.69404,1.5975e-05,
16,0.18408,5.5858e-09,6.9365e-10,-0.69404,1.4706e-05,
17,0.19042,8.3188e-09,6.6513e-10,-0.69404,1.6417e-05,
18,0.19672,4.679e-09,5.9967e-10,-0.69404,1.7885e-05,
19,0.20509,1.7437e-09,1.384e-10,-0.69404,1.746e-05,
20,0.21458,1.8956e-10,2.4285e-11,-0.69404,1.4857e-05,
21,0.22582,6.3895e-10,8.0566e-11,-0.69404,6.8513e-06,
22,0.23421,5.2398e-12,1.7466e-13,-0.69404,8.197e-06,
23,0.2424,3.0031e-14,1.1343e-15,-0.69404,6.1698e-06,
24,0.24969,7.7971e-11,1.1072e-11,-0.69404,4.2408e-06,
25,0.25897,4.0093e-12,4.5103e-13,-0.69404,3.6024e-06,
26,0.26655,3.902e-12,4.464e-13,-0.69404,3.5601e-06,
27,0.27527,1.8609e-13,6.3611e-15,-0.69404,3.5725e-06,
28,0.28249,3.4662e-14,1.1898e-15,-0.69404,3.5546e-06,
29,0.28956,1.435e-13,4.8533e-15,-0.69404,3.5034e-06,
30,0.29884,4.368e-13,4.8627e-14,-0.69404,3.5219e-06,
