"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.3478,0.082547,-0.018873,5.4784,
1,0.0091386,0,0,-0.37313,5.4233,
2,0.016373,0,0,-0.38238,4.4143,
3,0.057989,0,0,-0.62053,1.1586,
4,0.083876,0,0,-0.63292,0.052801,
5,0.098995,0,0,-0.63383,0.0053548,
6,0.10423,3.1279e-06,1.0426e-07,-0.63392,0.00079435,
7,0.11077,3.147e-07,1.049e-08,-0.63393,0.00018926,
8,0.11608,1.6232e-05,9.6136e-07,-0.63394,0.00019261,
9,0.12172,1.288e-07,4.2934e-09,-0.63393,0.00015716,
10,0.13091,2.7345e-06,2.3349e-07,-0.63393,0.00017258,
11,0.13828,7.8581e-08,4.7188e-09,-0.63393,7.0929e-05,
12,0.14009,7.8581e-08,4.7188e-09,-0.63393,6.9311e-05,
13,0.15503,1.3808e-08,7.1073e-10,-0.63393,3.0062e-05,
14,0.16372,3.4213e-08,2.2608e-09,-0.63393,5.8981e-05,
15,0.17136,2.9357e-09,1.5337e-10,-0.63393,1.9567e-05,
16,0.17852,2.0307e-08,1.3403e-09,-0.63393,2.7786e-05,
17,0.18685,1.2232e-09,6.3732e-11,-0.63393,2.3936e-05,
18,0.19788,2.6634e-09,1.7566e-10,-0.63393,2.4432e-05,
19,0.20856,4.5994e-12,2.9788e-13,-0.63393,1.9483e-05,
20,0.22186,2.0097e-09,1.9458e-10,-0.63393,1.7082e-05,
21,0.23088,2.3329e-10,1.341e-11,-0.63393,6.535e-06,
22,0.23254,2.3329e-10,1.341e-11,-0.63393,4.4834e-06,
23,0.24251,3.7229e-11,2.497e-12,-0.63393,6.5373e-06,
24,0.25159,5.7909e-15,3.9903e-16,-0.63393,4.4823e-06,
25,0.26055,7.6697e-12,6.0106e-13,-0.63393,1.238e-06,
26,0.26202,7.6697e-12,6.0106e-13,-0.63393,1.121e-06,
27,0.27444,1.7301e-12,1.3582e-13,-0.63393,2.0509e-06,
28,0.28938,4.9626e-13,1.6542e-14,-0.63393,3.2182e-06,
29,0.29087,4.9626e-13,1.6542e-14,-0.63393,2.2827e-06,
30,0.30361,1.4148e-13,4.9031e-15,-0.63393,1.4761e-06,
