"iter","time","maxviolation","meanviolation","cost",
0,0,0.6314,0.33853,-0.46991,
1,0.11665,0,0,-1.0817,
2,0.125,0,0,-1.0817,
3,0.13335,0,0,-1.0817,
4,0.14151,0,0,-1.0817,
5,0.14966,0,0,-1.0817,
6,0.15773,0,0,-1.0817,
7,0.16558,0,0,-1.0817,
8,0.17426,0,0,-1.0817,
9,0.18223,0,0,-1.0817,
10,0.19033,0,0,-1.0817,
11,0.19834,0,0,-1.0817,
12,0.20667,0,0,-1.0817,
13,0.21454,0,0,-1.0817,
14,0.22276,0,0,-1.0817,
15,0.23065,0,0,-1.0817,
16,0.23881,0,0,-1.0817,
17,0.24676,0,0,-1.0817,
18,0.255,0,0,-1.0817,
19,0.26282,0,0,-1.0817,
20,0.27129,0,0,-1.0817,
21,0.27947,0,0,-1.0817,
22,0.28763,0,0,-1.0817,
23,0.29559,0,0,-1.0817,
24,0.31049,0,0,-1.0817,
25,0.31876,0,0,-1.0817,
26,0.32682,0,0,-1.0817,
27,0.33502,0,0,-1.0817,
28,0.34284,0,0,-1.0817,
29,0.35119,0,0,-1.0817,
30,0.35902,0,0,-1.0817,
