"iter","time","maxviolation","meanviolation","cost",
0,0,0.52543,0.10343,0.014077,
1,0.016779,0,0,-0.53225,
2,0.027822,0,0,-0.56228,
3,0.046282,0,0,-0.59123,
4,0.071421,0,0,-0.61079,
5,0.10445,0,0,-0.62265,
6,0.14365,0,0,-0.63108,
7,0.18045,0,0,-0.63632,
8,0.22377,0,0,-0.63969,
9,0.28888,0,0,-0.64199,
10,0.34975,0,0,-0.64354,
11,0.46164,0,0,-0.64458,
12,0.52095,0,0,-0.64527,
13,0.62116,0,0,-0.64574,
14,0.68302,0,0,-0.64606,
15,0.79203,0,0,-0.64628,
16,0.8799,0,0,-0.64643,
17,1.0264,0,0,-0.64653,
18,1.137,0,0,-0.6466,
19,1.2957,0,0,-0.64665,
20,1.4532,0,0,-0.64668,
21,1.5912,0,0,-0.6467,
22,1.7304,0,0,-0.64672,
23,1.9132,0,0,-0.64673,
24,2.0528,0,0,-0.64673,
25,2.0815,0,0,-0.64674,
26,2.1096,0,0,-0.64674,
27,2.1337,0,0,-0.64674,
28,2.1607,0,0,-0.64674,
29,2.1856,0,0,-0.64674,
30,2.2122,0,0,-0.64675,
31,2.2374,0,0,-0.64675,
32,2.2477,0,0,-0.64675,
