"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,0.17344,7.0617,0.00015594,NaN,NaN,NaN,NaN,1,7.1109,0.43773,0.0666,
1,0.089258,0.89666,0.087671,0.25,0,1.5708,-2,1,0.89666,1.1518e-07,7.6975e-09,
2,-0.31853,1.1847,0.1777,1,0,1.5708,-2,1,1.1847,0,0,
3,-0.53835,2.2116,0.26199,0.0625,0,0.87952,1,1.3734,2.2116,0,0,
4,-0.58898,0.21096,0.34402,1,0,0.18355,1,1.3734,0.21096,0,0,
5,-0.64612,0.12286,0.42635,1,0,0.84461,1,1.3734,0.12286,2.8737e-13,1.7049e-14,
6,-0.64983,0.0040858,0.51082,1,0,0.16553,1,1.3734,0.0040858,1.5353e-13,3.3409e-15,
7,-0.64984,0.00015762,0.59379,1,0,0.0093867,1,1.3734,0.00015762,0,0,
8,-0.64984,1.0357e-05,0.67659,1,0,0.00052285,1,1.3734,1.0357e-05,0,0,
9,-0.64984,6.8064e-07,0.75985,1,0,3.4372e-05,1,1.3734,6.8064e-07,0,0,
10,-0.64984,4.4726e-08,0.84013,1,0,2.2587e-06,1,1.3734,4.4726e-08,1.3801e-14,2.7603e-16,
11,-0.64984,2.939e-09,0.92793,1,0,1.4842e-07,1,1.3734,2.939e-09,0,0,
