"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,0.070515,5.3435,6.7965e-05,NaN,NaN,NaN,NaN,1,5.3851,0.39347,0.067935,
1,-0.35479,0.62561,0.086932,1,0,1.2057,1,1,0.62561,0,0,
2,-0.43508,0.21782,0.13095,0.5,0,0.66187,1,1,0.21782,0,0,
3,-0.54204,0.17187,0.1757,1,0,0.81028,1,1,0.17187,1.2154e-12,5.1842e-14,
4,-0.55854,0.020134,0.22068,1,0,0.29285,1,1,0.020134,0,0,
5,-0.5586,0.0007246,0.25682,1,0,0.014924,1,1,0.0007246,0,0,
6,-0.5586,5.6897e-05,0.29135,1,0,0.0010008,1,1,5.6897e-05,0,0,
7,-0.5586,4.4971e-06,0.32531,1,0,7.9199e-05,1,1,4.4971e-06,0,0,
8,-0.5586,3.5552e-07,0.35989,1,0,6.2614e-06,1,1,3.5552e-07,0,0,
9,-0.5586,2.8106e-08,0.39408,1,0,4.95e-07,1,1,2.8106e-08,0,0,
10,-0.5586,2.2221e-09,0.42738,1,0,3.9134e-08,1,1,2.2221e-09,0,0,
