"iter","time","maxviolation","meanviolation","cost",
0,0,0.52543,0.10343,0.014077,
1,0.029349,0.031207,0.003697,-0.6716,
2,0.053458,0.021903,0.0025654,-0.66414,
3,0.081925,0.015213,0.0017668,-0.65881,
4,0.11291,0.01051,0.0012123,-0.65507,
5,0.15311,0.0072251,0.0008295,-0.65246,
6,0.19419,0.0049543,0.00056692,-0.65066,
7,0.22827,0.0033896,0.00038721,-0.64943,
8,0.27217,0.0023159,0.00026415,-0.64858,
9,0.30455,0.0015809,0.00018011,-0.648,
10,0.36543,0.0010787,0.00012279,-0.6476,
11,0.39379,0.0007355,8.3703e-05,-0.64733,
12,0.4274,0.00050138,5.704e-05,-0.64714,
13,0.44497,0.00034177,3.8873e-05,-0.64702,
14,0.49367,0.0002329,2.6484e-05,-0.64693,
15,0.50722,0.0001587,1.8047e-05,-0.64687,
16,0.55408,0.00010814,1.2295e-05,-0.64683,
17,0.56945,7.3679e-05,8.3771e-06,-0.64681,
18,0.57948,5.02e-05,5.7075e-06,-0.64679,
19,0.62591,3.4202e-05,3.8883e-06,-0.64677,
20,0.63506,2.3303e-05,2.6492e-06,-0.64677,
21,0.65189,1.5876e-05,1.8049e-06,-0.64676,
22,0.663,1.0816e-05,1.2297e-06,-0.64676,
23,0.69613,7.3692e-06,8.3774e-07,-0.64675,
24,0.71173,5.0206e-06,5.7075e-07,-0.64675,
25,0.73273,3.4205e-06,3.8885e-07,-0.64675,
26,0.74967,2.3304e-06,2.6492e-07,-0.64675,
27,0.76292,1.5877e-06,1.8049e-07,-0.64675,
28,0.77527,1.0817e-06,1.2297e-07,-0.64675,
29,0.79547,7.3694e-07,8.3775e-08,-0.64675,
30,0.80994,5.0207e-07,5.7076e-08,-0.64675,
31,0.82988,3.4206e-07,3.8885e-08,-0.64675,
32,0.84636,3.4207e-07,3.8886e-08,-0.64675,
33,0.8571,3.4206e-07,3.8885e-08,-0.64675,
