"iter","time","maxviolation","meanviolation","cost",
0,0,0.32547,0.056712,-0.069267,
1,0.013728,0,0,-0.32882,
2,0.025832,0,0,-0.35432,
3,0.047341,0,0,-0.4077,
4,0.078965,0,0,-0.47315,
5,0.11546,0,0,-0.51816,
6,0.15588,0,0,-0.54664,
7,0.19742,0,0,-0.56473,
8,0.25352,0,0,-0.57641,
9,0.30443,0,0,-0.58403,
10,0.37391,0,0,-0.58904,
11,0.4499,0,0,-0.59236,
12,0.55069,0,0,-0.59457,
13,0.66149,0,0,-0.59605,
14,0.77479,0,0,-0.59705,
15,0.91428,0,0,-0.59772,
16,1.0591,0,0,-0.59818,
17,1.2409,0,0,-0.59849,
18,1.4133,0,0,-0.5987,
19,1.6459,0,0,-0.59884,
20,1.9066,0,0,-0.59894,
21,2.1343,0,0,-0.599,
22,2.354,0,0,-0.59905,
23,2.5614,0,0,-0.59908,
24,2.8194,0,0,-0.5991,
25,2.9845,0,0,-0.59911,
26,3.04,0,0,-0.59912,
27,3.0946,0,0,-0.59913,
28,3.1496,0,0,-0.59913,
29,3.2009,0,0,-0.59914,
30,3.2594,0,0,-0.59914,
31,3.3145,0,0,-0.59914,
32,3.3264,0,0,-0.59914,
