"iter","cost",
0,-1.9058,
1,-2.8132,
2,-2.1583,
3,-0.93791,
4,-0.32098,
5,-0.25718,
6,-0.23585,
7,-0.39567,
8,-0.46246,
9,-0.48242,
10,-0.50516,
11,-0.50868,
12,-0.79,
13,-0.68694,
14,-0.68973,
15,-0.68753,
16,-0.68738,
17,-0.68729,
18,-0.732,
19,-0.72686,
20,-0.72608,
21,-0.72604,
22,-0.73447,
23,-0.73374,
24,-0.73372,
25,-0.73372,
26,-0.73532,
27,-0.73526,
28,-0.73526,
29,-0.73557,
30,-0.73557,
31,-0.73557,
32,-0.73557,
33,-0.73563,
34,-0.73563,
35,-0.73563,
36,-0.73564,
37,-0.73564,
38,-0.73564,
38,-0.73564,
