"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,0.35456,4.4275,6.9853e-05,NaN,NaN,NaN,NaN,1,4.4878,0.49175,0.084793,
1,-0.19098,1.0424,0.020808,1,0,1.5708,-2,1,1.0424,0,0,
2,-0.44291,1.3673,0.040981,1,0,1.4191,1,1,1.3673,1.3975e-14,2.7555e-15,
3,-0.50719,0.071552,0.061303,1,0,0.50474,1,1,0.071552,0,0,
4,-0.50962,0.0017263,0.081488,1,0,0.099711,1,1,0.0017263,0,0,
5,-0.50965,0.0022549,0.10127,1,0,0.022689,1,1,0.0022549,0,0,
6,-0.50977,0.0041655,0.12142,1,0,0.041236,1,1,0.0041655,7.2303e-13,6.2824e-14,
7,-0.50988,0.00275,0.14162,1,0,0.027855,1,1,0.00275,3.1178e-14,1.5589e-15,
8,-0.50989,0.00092184,0.16196,1,0,0.010165,1,1,0.00092184,6.7875e-14,3.5261e-15,
9,-0.50989,0.00031009,0.18235,1,0,0.0034182,1,1,0.00031009,2.1747e-14,1.9933e-15,
10,-0.50989,0.00010443,0.20394,1,0,0.001151,1,1,0.00010443,2.4204e-14,1.2102e-15,
11,-0.50989,3.5179e-05,0.2243,1,0,0.00038771,1,1,3.5179e-05,0,0,
12,-0.50989,1.1852e-05,0.24827,1,0,0.00013062,1,1,1.1852e-05,1.0738e-13,5.3689e-15,
13,-0.50989,3.9933e-06,0.27683,1,0,4.401e-05,1,1,3.9933e-06,8.2824e-15,4.1412e-16,
14,-0.50989,1.3455e-06,0.29679,1,0,1.4828e-05,1,1,1.3455e-06,8.6639e-14,4.3319e-15,
15,-0.50989,4.5333e-07,0.31728,1,0,4.9961e-06,1,1,4.5333e-07,5.6283e-14,2.8142e-15,
16,-0.50989,1.5274e-07,0.33764,1,0,1.6833e-06,1,1,1.5274e-07,3.9947e-15,1.9974e-16,
17,-0.50989,5.1463e-08,0.36568,1,0,5.6716e-07,1,1,5.1463e-08,3.0519e-14,1.526e-15,
18,-0.50989,1.7339e-08,0.38535,1,0,1.9109e-07,1,1,1.7339e-08,3.021e-15,1.5105e-16,
19,-0.50989,5.8422e-09,0.40561,1,0,6.4386e-08,1,1,5.8422e-09,5.4542e-15,2.7271e-16,
