"iter","time","maxviolation","meanviolation","cost",
0,0,0.49465,0.25642,-0.46582,
1,0.58104,6.3972e-08,1.9012e-08,-1.0676,
2,0.61105,6.3972e-08,1.9012e-08,-1.0676,
3,0.64144,6.3972e-08,1.9012e-08,-1.0676,
4,0.67115,6.3972e-08,1.9012e-08,-1.0676,
5,0.70095,6.3972e-08,1.9012e-08,-1.0676,
6,0.73221,6.3972e-08,1.9012e-08,-1.0676,
7,0.76329,6.3972e-08,1.9012e-08,-1.0676,
8,0.79523,6.3972e-08,1.9012e-08,-1.0676,
9,0.8291,6.3972e-08,1.9012e-08,-1.0676,
10,0.86109,6.3972e-08,1.9012e-08,-1.0676,
11,0.89286,6.3972e-08,1.9012e-08,-1.0676,
12,0.92472,6.3972e-08,1.9012e-08,-1.0676,
13,0.9564,6.3972e-08,1.9012e-08,-1.0676,
14,0.98782,6.3972e-08,1.9012e-08,-1.0676,
15,1.0203,6.3972e-08,1.9012e-08,-1.0676,
16,1.0549,6.3972e-08,1.9012e-08,-1.0676,
17,1.0865,6.3972e-08,1.9012e-08,-1.0676,
18,1.1173,6.3972e-08,1.9012e-08,-1.0676,
19,1.1497,6.3972e-08,1.9012e-08,-1.0676,
20,1.1805,6.3972e-08,1.9012e-08,-1.0676,
21,1.3177,0,0,-1.0676,
22,1.3493,0,0,-1.0676,
23,1.3806,0,0,-1.0676,
24,1.4111,0,0,-1.0676,
25,1.4421,0,0,-1.0676,
26,1.5035,0,0,-1.0676,
27,1.565,0,0,-1.0676,
28,1.6267,0,0,-1.0676,
29,1.6888,0,0,-1.0676,
30,1.7492,0,0,-1.0676,
