"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.19636,0.039272,-0.39517,2.2138,
1,0.010012,0,0,-0.30656,2.2263,
2,0.030592,0,0,-0.45292,1.0849,
3,0.040486,0.0040867,0.00081733,-0.49391,0.06572,
4,0.049394,0.00014505,2.901e-05,-0.49474,0.011477,
5,0.053356,0,0,-0.49504,0.0022595,
6,0.057762,1.5642e-05,3.1285e-06,-0.49512,0.0004725,
7,0.062111,2.2993e-05,4.5986e-06,-0.49513,0.00020006,
8,0.065493,4.9059e-05,9.8119e-06,-0.49513,0.00017261,
9,0.069657,2.1946e-06,4.3893e-07,-0.49513,0.00014254,
10,0.076757,5.0407e-06,1.0081e-06,-0.49512,8.0592e-05,
11,0.080441,1.3233e-06,2.6467e-07,-0.49513,4.4689e-05,
12,0.084654,9.7313e-07,1.9463e-07,-0.49513,4.1669e-05,
13,0.088864,4.7951e-07,9.5901e-08,-0.49513,2.4109e-05,
14,0.09028,4.7951e-07,9.5901e-08,-0.49513,2.3039e-05,
15,0.096188,1.8556e-07,3.7112e-08,-0.49513,3.7501e-05,
16,0.10224,8.7783e-08,1.7557e-08,-0.49513,1.9893e-05,
17,0.10743,1.2934e-07,2.5868e-08,-0.49513,2.1118e-05,
18,0.11342,3.5999e-08,7.1999e-09,-0.49513,2.414e-05,
19,0.12635,8.8855e-09,3.0657e-09,-0.49513,5.1606e-06,
20,0.12781,8.8855e-09,3.0657e-09,-0.49513,3.6157e-06,
21,0.13383,0,0,-0.49513,6.3489e-06,
22,0.14019,2.6066e-09,7.2886e-10,-0.49513,7.0173e-06,
23,0.14655,0,0,-0.49513,5.8764e-06,
24,0.15251,6.9347e-10,1.8732e-10,-0.49513,2.2012e-06,
25,0.15866,0,0,-0.49513,1.2386e-06,
26,0.16012,0,0,-0.49513,6.3545e-07,
27,0.16815,1.3977e-10,3.7276e-11,-0.49513,2.273e-06,
28,0.17467,0,0,-0.49513,3.5169e-07,
29,0.18246,3.6083e-11,9.6231e-12,-0.49513,1.9642e-06,
30,0.18985,0,0,-0.49513,3.5162e-07,
