"iter","time","maxviolation","meanviolation","cost",
0,0,0.65064,0.19607,0.15828,
1,0.60414,7.5472e-08,1.5094e-08,-0.60789,
2,0.63902,7.5472e-08,1.5094e-08,-0.60789,
3,0.6782,7.5472e-08,1.5094e-08,-0.60789,
4,0.70771,7.5472e-08,1.5094e-08,-0.60789,
5,0.73716,7.5472e-08,1.5094e-08,-0.60789,
6,0.77192,7.5472e-08,1.5094e-08,-0.60789,
7,0.82565,7.5472e-08,1.5094e-08,-0.60789,
8,0.86794,7.5472e-08,1.5094e-08,-0.60789,
9,0.90822,7.5472e-08,1.5094e-08,-0.60789,
10,0.95461,7.5472e-08,1.5094e-08,-0.60789,
11,0.98594,7.5472e-08,1.5094e-08,-0.60789,
12,1.0156,7.5472e-08,1.5094e-08,-0.60789,
13,1.0456,7.5472e-08,1.5094e-08,-0.60789,
14,1.0753,7.5472e-08,1.5094e-08,-0.60789,
15,1.1057,7.5472e-08,1.5094e-08,-0.60789,
16,1.1352,7.5472e-08,1.5094e-08,-0.60789,
17,1.1645,7.5472e-08,1.5094e-08,-0.60789,
18,1.1945,7.5472e-08,1.5094e-08,-0.60789,
19,1.2579,8.0988e-09,1.6198e-09,-0.60789,
20,1.3316,8.0867e-09,1.6173e-09,-0.60789,
21,1.3618,8.0867e-09,1.6173e-09,-0.60789,
22,1.3918,8.0867e-09,1.6173e-09,-0.60789,
23,1.4335,8.0867e-09,1.6173e-09,-0.60789,
24,1.5492,1.7656e-09,3.5312e-10,-0.60789,
25,1.6082,1.7656e-09,3.5312e-10,-0.60789,
26,1.6711,1.7656e-09,3.5312e-10,-0.60789,
27,1.7323,1.7656e-09,3.5312e-10,-0.60789,
28,1.7933,1.7656e-09,3.5312e-10,-0.60789,
29,1.8531,1.7656e-09,3.5312e-10,-0.60789,
30,1.9205,1.7656e-09,3.5312e-10,-0.60789,
