"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,-0.23169,4.0541,7.023e-05,NaN,NaN,NaN,NaN,1,4.1126,0.58447,0.10214,
1,-0.53963,1.5056,0.013522,1,0,1.5708,-2,1,1.5056,0,0,
2,-0.62652,0.11278,0.02721,0.5,0,0.49428,1,1,0.11278,0,0,
3,-0.64818,0.020118,0.041002,1,0,0.21931,1,1,0.020118,0,0,
4,-0.64822,0.0013006,0.055319,1,0,0.0089339,1,1,0.0013006,0,0,
5,-0.64822,0.00055051,0.068507,1,0,0.001772,1,1,0.00055051,0,0,
6,-0.64822,0.00022012,0.082278,1,0,0.00070546,1,1,0.00022012,0,0,
7,-0.64822,8.7927e-05,0.09537,1,0,0.00028178,1,1,8.7927e-05,0,0,
8,-0.64822,3.5117e-05,0.10854,1,0,0.00011254,1,1,3.5117e-05,0,0,
9,-0.64822,1.4025e-05,0.12179,1,0,4.4945e-05,1,1,1.4025e-05,0,0,
10,-0.64822,5.6008e-06,0.13521,1,0,1.7949e-05,1,1,5.6008e-06,0,0,
11,-0.64822,2.2367e-06,0.1483,1,0,7.1682e-06,1,1,2.2367e-06,0,0,
12,-0.64822,8.9317e-07,0.1606,1,0,2.8626e-06,1,1,8.9317e-07,0,0,
13,-0.64822,3.5664e-07,0.17264,1,0,1.1432e-06,1,1,3.5664e-07,0,0,
14,-0.64822,1.4237e-07,0.18667,1,0,4.5655e-07,1,1,1.4237e-07,0,0,
15,-0.64822,5.6802e-08,0.20082,1,0,1.8232e-07,1,1,5.6802e-08,0,0,
16,-0.64822,2.263e-08,0.21422,1,0,7.2812e-08,1,1,2.263e-08,0,0,
17,-0.64822,8.9832e-09,0.22744,1,0,2.9078e-08,1,1,8.9832e-09,0,0,
