"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,0.031707,4.5822,4.7575e-05,NaN,NaN,NaN,NaN,1,4.6142,0.45405,0.045502,
1,-0.40556,0.94751,0.018632,1,0,0.66371,1,1,0.94751,0,0,
2,-0.60285,0.28386,0.037248,1,0,0.95663,1,1,0.28386,3.1155e-13,3.3042e-14,
3,-0.63833,0.081439,0.055114,1,0,0.64991,1,1,0.081439,1.7942e-13,1.4504e-14,
4,-0.64006,0.0016374,0.073466,1,0,0.091493,1,1,0.0016374,0,0,
5,-0.64006,0.00018095,0.092343,1,0,0.0028564,1,1,0.00018095,0,0,
6,-0.64006,2.3793e-05,0.11064,1,0,0.00034051,1,1,2.3793e-05,0,0,
7,-0.64006,3.1272e-06,0.12916,1,0,4.4754e-05,1,1,3.1272e-06,0,0,
8,-0.64006,4.1099e-07,0.14767,1,0,5.8818e-06,1,1,4.1099e-07,0,0,
9,-0.64006,5.4013e-08,0.16651,1,0,7.73e-07,1,1,5.4013e-08,0,0,
10,-0.64006,7.0978e-09,0.18487,1,0,1.0159e-07,1,1,7.0978e-09,0,0,
