"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,-0.018036,4.3468,9.5906e-05,NaN,NaN,NaN,NaN,1,4.4179,0.39642,0.13263,
1,-0.19324,1.113,0.021161,0.015625,0,1.5708,-2,1,1.113,1.0374e-06,2.9194e-07,
2,-0.50419,482.5502,0.044813,0.25,0,1.5707,-2,419.2474,482.5502,0,0,
3,-0.60688,0.37548,0.067427,0.25,0,0.64105,1,419.2474,0.37548,0,0,
4,-0.6414,0.013462,0.085924,1,0,0.24974,1,419.2474,0.013462,0,0,
5,-0.64151,0.0012737,0.10414,1,0,0.023034,1,419.2474,0.0012737,3.0682e-13,3.0744e-14,
6,-0.64151,0.00013743,0.12252,1,0,0.0021803,1,419.2474,0.00013743,3.0539e-13,1.5269e-14,
7,-0.64151,1.4521e-05,0.14138,1,0,0.00023058,1,419.2474,1.4521e-05,0,0,
8,-0.64151,1.5312e-06,0.15979,1,0,2.4315e-05,1,419.2474,1.5312e-06,2.0246e-13,1.0123e-14,
9,-0.64151,1.6143e-07,0.1783,1,0,2.5635e-06,1,419.2474,1.6143e-07,0,0,
10,-0.64151,1.7019e-08,0.19639,1,0,2.7025e-07,1,419.2474,1.7019e-08,0,0,
11,-0.64151,1.794e-09,0.21449,1,0,2.849e-08,1,419.2474,1.794e-09,0,0,
