"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,0.013815,3.1897,5.5127e-05,NaN,NaN,NaN,NaN,1,3.2307,0.42092,0.083263,
1,-0.56469,0.59295,0.0092964,1,0,1.5708,-2,1,0.59295,0,0,
2,-0.62954,0.21714,0.018915,0.5,0,0.61731,1,1,0.21714,0,0,
3,-0.64016,0.022113,0.027453,1,0,0.46075,1,1,0.022113,0,0,
4,-0.64031,0.00060253,0.036691,1,0,0.073355,1,1,0.00060253,0,0,
5,-0.64031,3.3148e-05,0.045251,1,0,0.0051165,1,1,3.3148e-05,0,0,
6,-0.64031,3.8548e-06,0.053819,1,0,0.00058321,1,1,3.8548e-06,0,0,
7,-0.64031,4.5357e-07,0.062874,1,0,6.8442e-05,1,1,4.5357e-07,0,0,
8,-0.64031,5.3467e-08,0.072089,1,0,8.0583e-06,1,1,5.3467e-08,0,0,
9,-0.64031,6.3451e-09,0.080383,1,0,9.4915e-07,1,1,6.3451e-09,0,0,
