"iter","time","maxviolation","meanviolation","cost",
0,0,0.36391,0.074072,0.0060771,
1,0.011944,0,0,-0.55498,
2,0.023968,0,0,-0.58777,
3,0.038795,0,0,-0.62181,
4,0.055283,0,0,-0.6453,
5,0.076642,0,0,-0.65978,
6,0.097313,0,0,-0.66861,
7,0.1215,0,0,-0.67409,
8,0.14566,0,0,-0.6775,
9,0.17324,0,0,-0.67964,
10,0.20277,0,0,-0.68099,
11,0.23556,0,0,-0.68186,
12,0.26971,0,0,-0.68242,
13,0.32206,0,0,-0.68278,
14,0.3789,0,0,-0.68302,
15,0.43572,0,0,-0.68318,
16,0.49424,0,0,-0.68329,
17,0.57337,0,0,-0.68336,
18,0.62962,0,0,-0.68341,
19,0.70466,0,0,-0.68345,
20,0.79919,0,0,-0.68347,
21,0.873,0,0,-0.68348,
22,0.96024,0,0,-0.68349,
23,1.0329,0,0,-0.6835,
24,1.1216,0,0,-0.68351,
25,1.1972,0,0,-0.68351,
26,1.2815,0,0,-0.68351,
27,1.3187,0,0,-0.68351,
28,1.3544,0,0,-0.68351,
29,1.4341,0,0,-0.68352,
30,1.4714,0,0,-0.68352,
31,1.5083,0,0,-0.68352,
32,1.518,0,0,-0.68352,
