"iter","time","maxviolation","meanviolation","cost",
0,0,0.36391,0.074072,0.0060771,
1,0.037281,0.0083668,0.00091663,-0.68504,
2,0.050358,0.0058795,0.00064739,-0.68461,
3,0.064898,0.0041109,0.00045345,-0.68429,
4,0.074191,0.0028557,0.00031498,-0.68406,
5,0.094567,0.0019623,0.00021698,-0.68389,
6,0.11342,0.0013468,0.00014902,-0.68378,
7,0.12371,0.00092326,0.00010212,-0.68369,
8,0.1483,0.00063147,6.9827e-05,-0.68364,
9,0.15974,0.00043101,4.7741e-05,-0.6836,
10,0.16583,0.00029429,3.26e-05,-0.68357,
11,0.18743,0.00020063,2.2228e-05,-0.68356,
12,0.20115,0.0001368,1.5157e-05,-0.68354,
13,0.20772,9.3264e-05,1.0334e-05,-0.68353,
14,0.24917,6.355e-05,7.043e-06,-0.68353,
15,0.2564,4.3303e-05,4.7996e-06,-0.68353,
16,0.27014,2.9505e-05,3.2704e-06,-0.68352,
17,0.27797,2.0105e-05,2.2284e-06,-0.68352,
18,0.2855,1.3699e-05,1.5184e-06,-0.68352,
19,0.29956,9.3327e-06,1.0345e-06,-0.68352,
20,0.30969,6.3586e-06,7.048e-07,-0.68352,
21,0.32899,4.3321e-06,4.8019e-07,-0.68352,
22,0.34488,2.9515e-06,3.2717e-07,-0.68352,
23,0.35368,2.0108e-06,2.2289e-07,-0.68352,
24,0.36266,1.3699e-06,1.5185e-07,-0.68352,
25,0.37198,9.3334e-07,1.0346e-07,-0.68352,
26,0.3833,6.3588e-07,7.0485e-08,-0.68352,
27,0.40095,4.3322e-07,4.8021e-08,-0.68352,
28,0.4127,2.9515e-07,3.2717e-08,-0.68352,
29,0.42456,2.0108e-07,2.229e-08,-0.68352,
30,0.43669,1.37e-07,1.5186e-08,-0.68352,
31,0.44923,9.3335e-08,1.0346e-08,-0.68352,
32,0.46685,9.3334e-08,1.0346e-08,-0.68352,
33,0.47826,9.3335e-08,1.0346e-08,-0.68352,
