"iter","time","maxviolation","meanviolation","cost",
0,0,0.58295,0.079357,0.042069,
1,0.015012,0,0,-0.40894,
2,0.026678,0,0,-0.47942,
3,0.039726,0,0,-0.53342,
4,0.054279,0,0,-0.56963,
5,0.069596,0,0,-0.59267,
6,0.090553,0,0,-0.60696,
7,0.11664,0,0,-0.61593,
8,0.14249,0,0,-0.6217,
9,0.17358,0,0,-0.62544,
10,0.2081,0,0,-0.62788,
11,0.24784,0,0,-0.6295,
12,0.2905,0,0,-0.63058,
13,0.33543,0,0,-0.63132,
14,0.38677,0,0,-0.63182,
15,0.45921,0,0,-0.63215,
16,0.53268,0,0,-0.63238,
17,0.61653,0,0,-0.63254,
18,0.69171,0,0,-0.63265,
19,0.76292,0,0,-0.63272,
20,0.83407,0,0,-0.63277,
21,0.91026,0,0,-0.6328,
22,0.98654,0,0,-0.63282,
23,1.0719,0,0,-0.63284,
24,1.137,0,0,-0.63285,
25,1.2098,0,0,-0.63286,
26,1.2355,0,0,-0.63286,
27,1.2582,0,0,-0.63286,
28,1.2823,0,0,-0.63287,
29,1.3058,0,0,-0.63287,
30,1.3283,0,0,-0.63287,
31,1.3507,0,0,-0.63287,
32,1.3597,0,0,-0.63287,
