"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,0.10784,5.0154,9.1375e-05,NaN,NaN,NaN,NaN,1,5.0226,0.19098,0.021781,
1,-0.20346,1.0097,0.035012,1,0,0.41762,1,1,1.0097,0,0,
2,-0.52104,0.85994,0.074693,0.5,0,0.96851,1,1,0.85994,0,0,
3,-0.61028,0.061971,0.10862,1,0,0.58533,1,1,0.061971,2.4609e-13,1.0136e-14,
4,-0.61543,0.012554,0.14294,1,0,0.17625,1,1,0.012554,0,0,
5,-0.61559,0.0011848,0.17642,1,0,0.029011,1,1,0.0011848,0,0,
6,-0.61559,0.00010777,0.20981,1,0,0.0028047,1,1,0.00010777,0,0,
7,-0.61559,9.5497e-06,0.244,1,0,0.00024985,1,1,9.5497e-06,0,0,
8,-0.61559,8.4315e-07,0.27744,1,0,2.2069e-05,1,1,8.4315e-07,0,0,
9,-0.61559,7.4419e-08,0.31131,1,0,1.9479e-06,1,1,7.4419e-08,0,0,
10,-0.61559,6.5699e-09,0.34584,1,0,1.7192e-07,1,1,6.5699e-09,0,0,
