"repeat","dim","snr","delta","rank","mineigval_correction","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,30,1,0.7,1,1e-12,5000,3600,1e-08,1,-0.04912,0.20772,0.18763,-0.30279,-0.051746,0.073501,-0.065481,0.21216,0.019314,-0.085823,0.27197,0.27187,0.19654,0.071037,-0.22051,0.086325,-0.14183,0.49968,-0.066151,-0.043519,-0.20883,0.25513,-0.033788,-0.079417,0.16611,0.05526,0.097445,0.30118,0.20018,-0.22537,
,,,,,,,,,,-0.028884,-0.11851,0.052453,-0.074031,-0.057618,-0.013773,-0.0061384,-0.129,-0.17203,0.25035,0.023659,0.061709,-0.057609,-0.079226,-0.076288,0.0051733,-0.10506,-0.091657,0.10918,0.0062715,0.071371,0.094877,0.12345,0.15211,-0.020991,-0.025129,0.16017,-0.19287,0.058193,-0.12617,
,,,,,,,,,,0.10628,-0.41152,-0.63786,-0.0065575,0.034232,-0.14769,0.077851,-0.13247,0.025793,0.073523,-0.013009,0.10894,0.15268,-0.066359,-0.091261,-0.0011836,-0.10944,0.066401,0.03598,0.1187,-0.25789,-0.055133,-0.21399,-0.093412,0.062948,-0.029123,0.16206,0.15943,0.16588,-0.13727,
,,,,,,,,,,0.20274,0.22465,-0.01909,0.13424,-0.082305,0.26919,0.30059,0.07504,0.26543,0.1014,-0.28101,0.24149,0.083981,0.0064674,0.15824,-0.40837,0.016088,-0.32658,0.093766,0.033729,0.025934,-0.051341,0.0096065,-0.0080285,-0.062171,-0.078494,0.20382,-0.10076,-0.23678,-0.19655,
,,,,,,,,,,-0.041,-0.11677,-0.20346,-0.054518,-0.61573,0.16191,0.016461,0.16224,0.23926,0.4707,-0.19579,-0.1509,-0.16717,-0.31486,-0.18437,-0.18831,0.25012,0.0092919,-0.081366,-0.030155,0.14759,-0.43608,-0.0097155,-0.019085,0.042876,0.14374,0.077225,-0.1205,-0.0098424,-0.33935,
,,,,,,,,,,-0.1682,0.44135,-0.10693,0.39331,-0.30579,-0.20901,0.078479,-0.2276,-0.093433,-0.16669,-0.039209,0.0080057,0.075419,-0.080237,0.18524,-0.020426,0.21098,-0.010549,-0.39168,0.38598,0.36027,-0.065436,-0.021807,0.087997,0.062593,-0.091181,-0.13189,0.16705,-0.085836,-0.1536,
,,,,,,,,,,0.21312,-0.15285,-0.025833,0.34918,0.011765,0.084905,0.30337,-0.0014485,0.081071,0.2723,0.1419,-0.0045308,-0.12008,0.21997,-0.019606,-0.046409,-0.10829,-0.0016832,-0.14714,0.04449,0.30773,-0.043054,-0.30265,-0.24093,0.20374,0.055991,0.44162,0.083745,0.22983,-0.043526,
,,,,,,,,,,0.2284,-0.019498,0.12652,0.27215,-0.47142,-0.28635,0.038184,0.23113,-0.034215,-0.14995,0.082885,0.19629,-0.056988,0.057706,0.046457,0.10392,-0.15351,-0.045084,0.043305,0.25409,-0.0050584,0.13236,0.1071,0.36392,-0.0045208,-0.32738,-0.32975,0.13569,-0.075057,0.071979,
,,,,,,,,,,-0.037695,0.26844,-0.039353,-0.21165,0.34259,-0.096227,0.01233,0.26495,-0.17104,0.06582,0.10409,0.043331,0.27999,-0.13887,0.0062802,-0.17821,-0.040905,-0.29337,0.3417,-0.19824,0.13321,0.080033,-0.063778,-0.1429,-0.43313,0.16987,0.029053,0.18637,-0.15043,0.02982,
,,,,,,,,,,0.056217,-0.070635,0.011714,0.058077,0.13344,-0.21616,-0.11824,-0.38193,-0.17343,0.13267,-0.33523,-0.18264,-0.22838,0.16482,-0.24142,0.4837,0.24625,0.10566,0.17024,0.20457,-0.13131,0.0044147,-0.18779,-0.33971,-0.041741,-0.12084,0.07504,-0.41525,-0.14409,-0.042296,
,,,,,,,,,,0.056883,-0.24447,-0.19863,-0.23919,-0.12459,0.0071169,0.011722,0.097165,-0.028331,0.05753,-0.60922,-0.25219,0.11517,0.067445,-0.036712,-0.2004,-0.14486,-0.094744,-0.081976,0.2029,0.086591,0.067,0.00053474,-0.089035,-0.33987,-0.083026,-0.12277,-0.12815,0.0095164,0.027188,
,,,,,,,,,,0.079464,-0.098763,0.21013,-0.083386,-0.060998,0.2799,-0.13989,-0.060581,-0.2192,0.060746,-0.13344,0.032981,-0.036231,-0.4633,-0.33017,-0.0051732,-0.02647,0.20988,-0.11631,-0.073288,0.066381,-0.12465,0.30991,0.23272,0.26941,-0.034991,0.028375,-0.30579,0.30816,-0.068811,
,,,,,,,,,,-0.28686,-0.11439,-0.10596,0.056488,0.074433,-0.26102,0.21828,0.074647,0.13341,0.023511,0.31563,0.19561,-0.36593,0.25022,0.2334,0.080945,-0.2582,0.42791,0.061196,0.19444,0.21284,0.22589,0.16329,0.33367,-0.10681,0.082428,-0.0086461,0.07266,-0.26461,-0.097424,
,,,,,,,,,,0.17335,0.097051,0.087106,-0.13847,0.1807,0.33552,0.24838,-0.19278,0.27937,0.1057,-0.57051,-0.44014,-0.10698,-0.23762,-0.15551,-0.22074,-0.15222,0.11154,0.17696,-0.052981,0.20359,0.24584,0.18453,0.15774,0.048181,0.16987,-0.2606,0.32672,-0.068188,0.075475,
