"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,-0.10602,4.7902,0.00012083,NaN,NaN,NaN,NaN,1,4.824,0.27309,0.064048,
1,-0.44655,0.50058,0.025677,1,0,0.92394,1,1,0.50058,1.45e-13,1.4642e-14,
2,-0.50062,0.17617,0.04996,0.5,0,0.45019,1,1,0.17617,0,0,
3,-0.51065,0.050867,0.074479,1,0,0.24679,1,1,0.050867,2.0556e-13,1.251e-14,
4,-0.52163,0.063548,0.10475,1,0,0.32616,1,1,0.063548,0,0,
5,-0.5303,0.051235,0.13579,1,0,0.20114,1,1,0.051235,0,0,
6,-0.53618,0.040527,0.16322,1,0,0.20131,1,1,0.040527,1.3521e-13,1.654e-14,
7,-0.53926,0.030748,0.18932,1,0,0.15294,1,1,0.030748,1.0442e-12,1.0594e-13,
8,-0.54054,0.020223,0.22035,1,0,0.092555,1,1,0.020223,0,0,
9,-0.54105,0.012719,0.24736,1,0,0.055611,1,1,0.012719,2.4857e-13,2.1278e-14,
10,-0.54128,0.0088306,0.2717,1,0,0.038922,1,1,0.0088306,5.8067e-13,5.3235e-14,
11,-0.5414,0.0067189,0.29781,1,0,0.029952,1,1,0.0067189,0,0,
12,-0.54147,0.0051105,0.32267,1,0,0.02265,1,1,0.0051105,1.3887e-13,1.1396e-14,
13,-0.54152,0.0038926,0.34869,1,0,0.01717,1,1,0.0038926,7.2195e-14,6.6183e-15,
14,-0.54154,0.002969,0.37445,1,0,0.013048,1,1,0.002969,1.1747e-13,6.0823e-15,
15,-0.54155,0.0022672,0.39931,1,0,0.0099358,1,1,0.0022672,1.2593e-13,7.2259e-15,
16,-0.54156,0.001733,0.42395,1,0,0.0075785,1,1,0.001733,6.1458e-14,5.6438e-15,
17,-0.54157,0.0013257,0.44949,1,0,0.0057879,1,1,0.0013257,8.6863e-14,5.6193e-15,
18,-0.54157,0.0010147,0.47607,1,0,0.0044248,1,1,0.0010147,1.0909e-13,1.3738e-14,
19,-0.54157,0.00077708,0.50115,1,0,0.0033853,1,1,0.00077708,1.235e-14,1.7992e-15,
20,-0.54157,0.00059532,0.52611,1,0,0.0025916,1,1,0.00059532,1.9404e-14,2.5005e-15,
21,-0.54157,0.00045622,0.55111,1,0,0.0019849,1,1,0.00045622,2.1249e-14,2.168e-15,
22,-0.54157,0.00034969,0.5767,1,0,0.0015208,1,1,0.00034969,4.8496e-14,4.3107e-15,
23,-0.54157,0.00026809,0.60109,1,0,0.0011656,1,1,0.00026809,2.0385e-14,1.4313e-15,
