"iter","time","maxviolation","meanviolation","cost",
0,0,0.39347,0.067935,0.070515,
1,0.099402,0.016726,0.0035902,-0.57092,
2,0.1222,0.011735,0.0025378,-0.56744,
3,0.14004,0.008168,0.0017776,-0.56486,
4,0.15555,0.0056419,0.0012353,-0.56297,
5,0.1733,0.0038791,0.00085228,-0.56163,
6,0.20031,0.0026603,0.00058611,-0.56069,
7,0.21762,0.0018209,0.00040176,-0.56003,
8,0.23606,0.0012441,0.0002749,-0.55958,
9,0.25185,0.00084928,0.00018783,-0.55927,
10,0.27216,0.00057948,0.00012821,-0.55906,
11,0.28964,0.00039515,8.7474e-05,-0.55891,
12,0.30758,0.00026939,5.9652e-05,-0.55881,
13,0.32566,0.00018361,4.0665e-05,-0.55874,
14,0.34538,0.00012513,2.7717e-05,-0.5587,
15,0.35299,8.5277e-05,1.889e-05,-0.55866,
16,0.37676,5.8102e-05,1.2872e-05,-0.55864,
17,0.38552,3.959e-05,8.7708e-06,-0.55863,
18,0.40787,2.6973e-05,5.9758e-06,-0.55862,
19,0.41633,1.8378e-05,4.0716e-06,-0.55861,
20,0.42898,1.2521e-05,2.7741e-06,-0.55861,
21,0.45905,8.5304e-06,1.89e-06,-0.5586,
22,0.46822,5.8118e-06,1.2877e-06,-0.5586,
23,0.47765,3.9596e-06,8.7729e-07,-0.5586,
24,0.49022,2.6977e-06,5.9769e-07,-0.5586,
25,0.5096,1.8379e-06,4.0721e-07,-0.5586,
26,0.52251,1.2522e-06,2.7743e-07,-0.5586,
27,0.54346,8.5309e-07,1.8901e-07,-0.5586,
28,0.55787,5.812e-07,1.2877e-07,-0.5586,
29,0.57775,3.9597e-07,8.7731e-08,-0.5586,
30,0.59135,2.6977e-07,5.9771e-08,-0.5586,
31,0.60467,1.8379e-07,4.0721e-08,-0.5586,
32,0.61758,1.8379e-07,4.0721e-08,-0.5586,
33,0.62891,1.8379e-07,4.0722e-08,-0.5586,
