"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.41367,0.15074,0.097262,3.978,
1,0.012508,0,0,-0.63884,3.8032,
2,0.027338,0,0,-0.74249,2.7395,
3,0.042836,0,0,-0.82576,0.47871,
4,0.0548,0,0,-0.83302,0.0707,
5,0.064588,0,0,-0.8345,0.016504,
6,0.072975,0,0,-0.83491,0.005298,
7,0.079218,3.5218e-05,2.3478e-06,-0.83504,0.0017901,
8,0.083145,3.4934e-05,2.3289e-06,-0.83509,0.00066044,
9,0.087067,1.7105e-05,1.1403e-06,-0.8351,0.00027823,
10,0.090796,4.4845e-06,2.9897e-07,-0.83511,0.00012816,
11,0.092143,4.4845e-06,2.9897e-07,-0.83511,0.00010785,
12,0.09709,4.2892e-06,3.1969e-07,-0.83511,3.4355e-05,
13,0.10042,0,0,-0.83511,3.596e-05,
14,0.10573,9.7729e-07,8.5851e-08,-0.83511,4.0822e-05,
15,0.1103,0,0,-0.83511,1.6335e-05,
16,0.11184,0,0,-0.83511,1.7877e-05,
17,0.11734,1.5856e-07,1.4371e-08,-0.83511,2.1192e-05,
18,0.12363,0,0,-0.83511,1.7227e-05,
19,0.13622,1.4126e-08,9.4171e-10,-0.83511,7.4191e-06,
20,0.13763,1.4126e-08,9.4171e-10,-0.83511,5.842e-06,
21,0.14448,1.9898e-09,1.3265e-10,-0.83511,9.7243e-06,
22,0.15167,3.0724e-09,2.0483e-10,-0.83511,5.6055e-06,
23,0.15909,7.8098e-10,5.2065e-11,-0.83511,6.4777e-06,
24,0.1672,1.7599e-11,1.1733e-12,-0.83511,5.4547e-06,
25,0.17269,1.4092e-09,9.3944e-11,-0.83511,3.3664e-06,
26,0.1805,2.2589e-11,1.5059e-12,-0.83511,2.7945e-06,
27,0.19959,2.2517e-10,1.5011e-11,-0.83511,8.639e-07,
28,0.20733,8.68e-11,5.7866e-12,-0.83511,1.774e-06,
29,0.21562,2.4389e-14,1.626e-15,-0.83511,8.3892e-07,
30,0.21709,2.4389e-14,1.626e-15,-0.83511,8.3892e-07,
