"iter","time","maxviolation","meanviolation","cost",
0,0,0.46617,0.10744,-0.062363,
1,0.053811,0.022039,0.0044309,-0.60316,
2,0.064723,0.015399,0.0031309,-0.59931,
3,0.075556,0.010669,0.0021878,-0.59643,
4,0.091616,0.0073603,0.0015171,-0.59432,
5,0.12326,0.0050624,0.0010424,-0.59279,
6,0.15921,0.0034702,0.00071419,-0.59174,
7,0.18305,0.0023756,0.00048871,-0.591,
8,0.21189,0.0016227,0.00033391,-0.5905,
9,0.23721,0.0011082,0.00022791,-0.59016,
10,0.26584,0.00075592,0.00015548,-0.58992,
11,0.28846,0.00051564,0.00010603,-0.58976,
12,0.31467,0.00035141,7.2272e-05,-0.58965,
13,0.33926,0.00023956,4.9259e-05,-0.58957,
14,0.36653,0.00016323,3.3568e-05,-0.58952,
15,0.38073,0.00011125,2.2876e-05,-0.58949,
16,0.41419,7.5792e-05,1.5586e-05,-0.58946,
17,0.42848,5.1648e-05,1.062e-05,-0.58945,
18,0.45868,3.5184e-05,7.2352e-06,-0.58943,
19,0.46629,2.3973e-05,4.9296e-06,-0.58943,
20,0.47625,1.6334e-05,3.3586e-06,-0.58942,
21,0.50281,1.1128e-05,2.2882e-06,-0.58942,
22,0.51316,7.5813e-06,1.5589e-06,-0.58942,
23,0.52947,5.1652e-06,1.0621e-06,-0.58941,
24,0.54045,3.5191e-06,7.2362e-07,-0.58941,
25,0.56525,2.3978e-06,4.9297e-07,-0.58941,
26,0.57712,1.6333e-06,3.3587e-07,-0.58941,
27,0.59447,1.1128e-06,2.2883e-07,-0.58941,
28,0.60594,7.5814e-07,1.559e-07,-0.58941,
29,0.62491,5.1652e-07,1.0621e-07,-0.58941,
30,0.63695,3.519e-07,7.2362e-08,-0.58941,
31,0.64872,2.3975e-07,4.9299e-08,-0.58941,
32,0.66205,2.3974e-07,4.9298e-08,-0.58941,
33,0.67278,2.3975e-07,4.93e-08,-0.58941,
