"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.49944,0.091673,-0.033141,5.0038,
1,0.010431,0,0,-0.417,4.9251,
2,0.021412,0,0,-0.45978,3.8835,
3,0.066309,0,0,-0.70601,0.98307,
4,0.091038,1.3694e-05,5.4775e-07,-0.71372,0.085989,
5,0.11033,4.991e-05,3.5107e-06,-0.71435,0.0076097,
6,0.11623,1.7096e-05,1.1345e-06,-0.71443,0.0012091,
7,0.12553,4.8109e-06,2.6595e-07,-0.71445,0.00018697,
8,0.129,1.1166e-05,1.5181e-06,-0.71445,0.00013825,
9,0.13454,8.6738e-07,6.4208e-08,-0.71445,0.00016918,
10,0.14062,3.2409e-07,2.1978e-08,-0.71445,9.3723e-05,
11,0.14666,9.6636e-07,7.3824e-08,-0.71445,6.023e-05,
12,0.15247,2.6776e-07,2.2453e-08,-0.71445,6.9586e-05,
13,0.16974,4.3388e-07,5.4894e-08,-0.71445,4.4845e-05,
14,0.17619,0,0,-0.71445,4.4443e-05,
15,0.18177,4.3657e-08,5.9467e-09,-0.71445,1.9897e-05,
16,0.18848,0,0,-0.71445,3.2332e-05,
17,0.1961,5.0949e-09,6.9289e-10,-0.71445,2.0857e-05,
18,0.21173,5.7621e-10,5.91e-11,-0.71445,6.1624e-06,
19,0.21316,5.7621e-10,5.91e-11,-0.71445,5.7217e-06,
20,0.21454,5.7621e-10,5.91e-11,-0.71445,5.9979e-06,
21,0.22291,4.2815e-10,1.9026e-11,-0.71445,1.0387e-05,
22,0.23144,4.6473e-14,4.5479e-15,-0.71445,5.5094e-06,
23,0.23295,4.6473e-14,4.5479e-15,-0.71445,5.5094e-06,
24,0.23931,1.063e-11,7.6476e-13,-0.71445,3.7464e-06,
25,0.24866,1.382e-13,8.1845e-15,-0.71445,3.29e-06,
26,0.25983,3.3545e-12,3.3278e-13,-0.71445,2.6142e-06,
27,0.27015,3.1636e-13,1.8801e-14,-0.71445,2.5584e-06,
28,0.27842,8.4138e-15,4.9289e-16,-0.71445,2.5398e-06,
29,0.29232,3.5771e-12,1.9435e-13,-0.71445,2.0545e-06,
30,0.30349,1.038e-12,9.437e-14,-0.71445,3.8215e-06,
