"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,-0.090997,6.9605,7.0608e-05,NaN,NaN,NaN,NaN,1,6.9977,0.28308,0.056007,
1,-0.44223,1.114,0.14362,1,0,1.5172,1,1,1.114,8.5755e-13,6.4421e-14,
2,-0.56958,0.17473,0.26352,1,0,0.73488,1,1,0.17473,2.3675e-12,1.7945e-13,
3,-0.58948,0.051172,0.37174,1,0,0.42395,1,1,0.051172,2.1876e-12,1.1999e-13,
4,-0.59668,0.042276,0.47279,1,0,0.2526,1,1,0.042276,0,0,
5,-0.59879,0.017141,0.57836,1,0,0.099037,1,1,0.017141,5.2773e-13,2.7456e-14,
6,-0.59924,0.0082809,0.72477,1,0,0.046836,1,1,0.0082809,0,0,
7,-0.59935,0.0043045,0.85587,1,0,0.024541,1,1,0.0043045,9.6643e-13,8.6434e-14,
8,-0.59938,0.0023077,1.0309,1,0,0.01312,1,1,0.0023077,0,0,
9,-0.5994,0.0016086,1.1514,1,0,0.0091051,1,1,0.0016086,0,0,
10,-0.59941,0.0011993,1.2561,1,0,0.0069556,1,1,0.0011993,0,0,
11,-0.59941,0.0009029,1.3498,1,0,0.005242,1,1,0.0009029,1.9218e-13,3.8435e-15,
12,-0.59941,0.00068062,1.4358,1,0,0.0039431,1,1,0.00068062,2.9091e-13,5.8182e-15,
13,-0.59941,0.0005133,1.5292,1,0,0.0029687,1,1,0.0005133,2.4694e-13,8.4135e-15,
14,-0.59941,0.00038725,1.6796,1,0,0.0022371,1,1,0.00038725,2.0885e-13,9.2364e-15,
15,-0.59941,0.00029225,1.8025,1,0,0.0016868,1,1,0.00029225,8.1458e-13,5.5991e-14,
16,-0.59941,0.0002206,1.9112,1,0,0.0012725,1,1,0.0002206,5.2772e-13,3.1619e-14,
17,-0.59941,0.00016655,2.0385,1,0,0.00096026,1,1,0.00016655,3.4968e-13,1.9446e-14,
18,-0.59941,0.00012576,2.233,1,0,0.00072482,1,1,0.00012576,3.7969e-13,4.0835e-14,
19,-0.59941,9.497e-05,2.4659,1,0,0.00054721,1,1,9.497e-05,5.6799e-13,2.7046e-14,
20,-0.59941,7.2103e-05,2.575,1,0,0.00041686,1,1,7.2103e-05,0,0,
21,-0.59941,5.4426e-05,2.6662,1,0,0.00031335,1,1,5.4426e-05,0,0,
22,-0.59941,4.1089e-05,2.7716,1,0,0.00023656,1,1,4.1089e-05,0,0,
23,-0.59941,3.1022e-05,2.9844,1,0,0.00017859,1,1,3.1022e-05,0,0,
24,-0.59941,2.3422e-05,3.0898,1,0,0.00013483,1,1,2.3422e-05,0,0,
25,-0.59941,1.7685e-05,3.1803,1,0,0.0001018,1,1,1.7685e-05,0,0,
26,-0.59941,1.3353e-05,3.2841,1,0,7.6865e-05,1,1,1.3353e-05,0,0,
27,-0.59941,1.0083e-05,3.3713,1,0,5.8038e-05,1,1,1.0083e-05,0,0,
28,-0.59941,7.6134e-06,3.4592,1,0,4.3823e-05,1,1,7.6134e-06,0,0,
29,-0.59941,5.7488e-06,3.5533,1,0,3.309e-05,1,1,5.7488e-06,0,0,
30,-0.59941,4.341e-06,3.6418,1,0,2.4986e-05,1,1,4.341e-06,0,0,
31,-0.59941,3.2779e-06,3.737,1,0,1.8867e-05,1,1,3.2779e-06,0,0,
32,-0.59941,2.4752e-06,3.8247,1,0,1.4247e-05,1,1,2.4752e-06,0,0,
33,-0.59941,1.869e-06,3.9117,1,0,1.0758e-05,1,1,1.869e-06,0,0,
34,-0.59941,1.4113e-06,4.011,1,0,8.1233e-06,1,1,1.4113e-06,0,0,
35,-0.59941,1.0657e-06,4.1033,1,0,6.134e-06,1,1,1.0657e-06,0,0,
36,-0.59941,8.0473e-07,4.1889,1,0,4.6319e-06,1,1,8.0473e-07,0,0,
37,-0.59941,6.0767e-07,4.2797,1,0,3.4976e-06,1,1,6.0767e-07,0,0,
38,-0.59941,4.5886e-07,4.3649,1,0,2.6411e-06,1,1,4.5886e-07,0,0,
39,-0.59941,3.4649e-07,4.4653,1,0,1.9943e-06,1,1,3.4649e-07,0,0,
40,-0.59941,2.6164e-07,4.5593,1,0,1.5059e-06,1,1,2.6164e-07,0,0,
41,-0.59941,1.9757e-07,4.6443,1,0,1.1372e-06,1,1,1.9757e-07,0,0,
42,-0.59941,1.4919e-07,4.7647,1,0,8.587e-07,1,1,1.4919e-07,0,0,
43,-0.59941,1.1266e-07,4.8614,1,0,6.4842e-07,1,1,1.1266e-07,0,0,
44,-0.59941,8.5068e-08,4.9633,1,0,4.8963e-07,1,1,8.5068e-08,0,0,
45,-0.59941,6.4236e-08,5.0742,1,0,3.6973e-07,1,1,6.4236e-08,0,0,
46,-0.59941,4.8506e-08,5.201,1,0,2.7919e-07,1,1,4.8506e-08,0,0,
47,-0.59941,3.6627e-08,5.3075,1,0,2.1082e-07,1,1,3.6627e-08,0,0,
48,-0.59941,2.7658e-08,5.3941,1,0,1.592e-07,1,1,2.7658e-08,0,0,
49,-0.59941,2.0885e-08,5.4804,1,0,1.2021e-07,1,1,2.0885e-08,0,0,
50,-0.59941,1.577e-08,5.5686,1,0,9.0773e-08,1,1,1.577e-08,0,0,
51,-0.59941,1.1908e-08,5.6618,1,0,6.8545e-08,1,1,1.1908e-08,0,0,
52,-0.59941,8.9922e-09,5.7549,1,0,5.1761e-08,1,1,8.9922e-09,0,0,
