"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,-0.062755,5.3823,6.7209e-05,NaN,NaN,NaN,NaN,1,5.4254,0.3669,0.067732,
1,-0.57544,0.93704,0.038993,1,0,1.4753,1,1,0.93704,1.498e-13,1.341e-14,
2,-0.63386,0.12177,0.094982,1,0,0.63927,1,1,0.12177,1.1584e-13,8.7408e-15,
3,-0.64028,0.034382,0.12915,1,0,0.16622,1,1,0.034382,1.2416e-13,7.2945e-15,
4,-0.64391,0.031701,0.16323,1,0,0.13985,1,1,0.031701,0,0,
5,-0.65416,0.059209,0.19778,1,0,0.26592,1,1,0.059209,0,0,
6,-0.69769,0.059242,0.23314,1,0,0.5594,1,1,0.059242,0,0,
7,-0.69883,0.00061555,0.26748,1,0,0.064051,1,1,0.00061555,0,0,
8,-0.69883,1.2715e-08,0.30192,1,0,0.0002956,1,1,1.2715e-08,0,0,
9,-0.69883,4.0525e-16,0.33589,1,0,2.6974e-11,1,1,4.0525e-16,0,0,
