"iter","time","maxviolation","meanviolation","cost",
0,0,1.3665,0.41149,8.8259,
1,0.14594,1.3165,0.33295,0.15385,
2,0.19123,1.3103,0.27387,1.992,
3,0.33286,1.0386,0.14617,12.5505,
4,0.45478,0.010062,0.0026546,47.1712,
5,0.50181,0.0064421,0.0016751,47.2879,
6,0.54107,0.0042363,0.0010921,47.3542,
7,0.58507,0.0028238,0.00072397,47.3948,
8,0.62861,0.0018971,0.00048464,47.4209,
9,0.6639,0.0012806,0.00032639,47.4379,
10,0.71766,0.00086718,0.00022066,47.4492,
11,0.75747,0.00058839,0.00014956,47.4567,
12,0.80469,0.00039976,0.00010154,47.4618,
13,0.85919,0.00027184,6.9017e-05,47.4653,
14,0.92104,0.00018497,4.6945e-05,47.4676,
15,0.97124,0.00012591,3.1949e-05,47.4692,
16,1.0182,8.5732e-05,2.1751e-05,47.4702,
17,1.0583,5.8385e-05,1.4811e-05,47.471,
18,1.0964,3.9767e-05,1.0087e-05,47.4715,
19,1.136,2.7088e-05,6.8707e-06,47.4718,
20,1.1726,1.8452e-05,4.6802e-06,47.472,
21,1.2131,1.257e-05,3.1883e-06,47.4722,
22,1.2505,8.5639e-06,2.172e-06,47.4723,
23,1.2873,5.8337e-06,1.4797e-06,47.4724,
24,1.3282,3.9748e-06,1.0081e-06,47.4724,
25,1.3656,2.7081e-06,6.8678e-07,47.4725,
26,1.4063,1.8454e-06,4.6796e-07,47.4725,
27,1.4325,1.8454e-06,4.6796e-07,47.4725,
28,1.4566,1.8454e-06,4.6796e-07,47.4725,
29,1.4824,1.8454e-06,4.6796e-07,47.4725,
30,1.5043,1.8454e-06,4.6796e-07,47.4725,
