"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,1.3117,0.30881,52.7495,108.1945,
1,0.11718,1.2714,0.31733,0.025309,3.6112,
2,0.37747,1.215,0.29786,0.46722,9.2989,
3,0.47283,1.2936,0.16772,18.0401,47.7888,
4,0.64287,0.073598,0.016283,89.9989,147.4408,
5,0.73696,0.034878,0.0058856,91.3544,146.3177,
6,0.81789,0.025814,0.0042369,91.5938,144.8209,
7,0.89301,0.018143,0.0030937,91.8531,144.0631,
8,0.95893,0.018437,0.002554,91.9514,143.5179,
9,1.0346,0.0079507,0.0010228,92.2564,143.5462,
10,1.1063,0.0039433,0.00051703,92.327,143.5797,
11,1.1777,0.0016406,0.00023449,92.3704,143.5056,
12,1.2449,0.00073532,0.00011165,92.3914,143.4092,
13,1.3131,0.00031459,5.1558e-05,92.4023,143.3411,
14,1.3775,0.00014771,2.4283e-05,92.4076,143.2978,
15,1.436,7.7519e-05,1.1454e-05,92.4102,143.2726,
16,1.4927,4.0265e-05,5.4529e-06,92.4115,143.2586,
17,1.5522,2.0714e-05,2.6104e-06,92.4122,143.251,
18,1.5958,1.0593e-05,1.259e-06,92.4125,143.247,
19,1.6386,5.3821e-06,6.0599e-07,92.4126,143.2448,
20,1.6798,2.7196e-06,2.9386e-07,92.4127,143.2438,
21,1.7134,1.3749e-06,1.4254e-07,92.4128,143.2432,
22,1.7453,6.9413e-07,6.9777e-08,92.4128,143.2429,
23,1.7772,3.5188e-07,3.5751e-08,92.4128,143.2428,
24,1.7967,1.7063e-07,2.0875e-08,92.4128,143.2427,
25,1.818,9.1643e-08,1.0454e-08,92.4128,143.2427,
26,1.8367,4.8404e-08,5.3736e-09,92.4128,143.2426,
27,1.8493,2.4826e-08,3.68e-09,92.4128,143.2426,
28,1.8614,1.6472e-08,2.798e-09,92.4128,143.2426,
29,1.8862,2.3547e-08,1.6747e-09,92.4128,143.2426,
30,1.8982,1.4699e-08,1.5543e-09,92.4128,143.2426,
31,1.9117,7.1293e-09,1.1124e-09,92.4128,143.2426,
32,1.9251,5.7454e-09,9.6646e-10,92.4128,143.2426,
33,1.9367,3.6698e-09,5.4138e-10,92.4128,143.2426,
