"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,1.3665,0.41149,8.8259,43.0855,
1,0.16746,1.2942,0.34173,0.0041431,2.9007,
2,0.2233,1.2307,0.29427,0.52641,8.5323,
3,0.26039,0.9073,0.16504,12.2489,26.3744,
4,0.3359,0.087037,0.020858,38.273,58.7714,
5,0.44072,0.043201,0.010979,39.3646,60.4163,
6,0.47551,0.023729,0.0059548,39.8949,61.4165,
7,0.51074,0.0056308,0.0010281,39.8272,61.2259,
8,0.55888,0.0013005,0.00022076,39.8713,61.3008,
9,0.58825,0.00054683,7.516e-05,39.8723,61.2999,
10,0.60675,0.00021948,3.6525e-05,39.8737,61.3019,
11,0.6274,9.8125e-05,1.6745e-05,39.8738,61.302,
12,0.65161,4.486e-05,7.9047e-06,39.8739,61.302,
13,0.67046,2.1302e-05,3.7127e-06,39.8739,61.3021,
14,0.6884,9.172e-06,1.8281e-06,39.874,61.3021,
15,0.70901,5.2683e-06,7.7359e-07,39.8739,61.302,
16,0.71951,2.1128e-06,3.7582e-07,39.874,61.3021,
17,0.7341,8.0827e-07,1.4821e-07,39.874,61.3021,
18,0.74438,6.2509e-07,1.556e-07,39.874,61.3021,
19,0.75342,1.5771e-07,2.7767e-08,39.874,61.3021,
20,0.76148,2.4882e-07,2.7856e-08,39.874,61.3021,
21,0.7734,6.112e-08,1.0909e-08,39.874,61.3021,
22,0.78665,1.5439e-08,3.4971e-09,39.874,61.3021,
23,0.79023,1.5439e-08,3.4971e-09,39.874,61.3021,
24,0.80617,1.0312e-08,1.8656e-09,39.874,61.3021,
25,0.81966,1.4723e-08,2.0554e-09,39.874,61.3021,
26,0.83468,3.2118e-09,4.7754e-10,39.874,61.3021,
27,0.85031,3.1422e-09,5.8038e-10,39.874,61.3021,
28,0.86298,1.2004e-09,2.0552e-10,39.874,61.3021,
29,0.87606,6.4542e-10,1.1658e-10,39.874,61.3021,
30,0.88621,1.0266e-09,1.5411e-10,39.874,61.3021,
