"iter","time","maxviolation","meanviolation","cost",
0,0,1.2262,0.31639,23.7969,
1,0.20355,1.5209,0.26828,0.21176,
2,0.26717,1.5666,0.23146,2.8773,
3,0.41486,1.5406,0.1125,33.5587,
4,0.57377,0.061677,0.0044993,93.6663,
5,0.69677,0.03967,0.002439,94.5097,
6,0.80121,0.027184,0.0015696,94.6594,
7,0.87784,0.018643,0.0010533,94.689,
8,0.94752,0.012761,0.00071509,94.6949,
9,1.0214,0.0087222,0.00048701,94.6961,
10,1.0986,0.0059555,0.00033191,94.6963,
11,1.1785,0.0040635,0.00022622,94.6964,
12,1.2222,0.0040635,0.00022622,94.6964,
13,1.254,0.0040635,0.00022622,94.6964,
14,1.2802,0.0040635,0.00022622,94.6964,
15,1.3051,0.0040635,0.00022622,94.6964,
16,1.3302,0.0040635,0.00022622,94.6964,
17,1.3554,0.0040635,0.00022622,94.6964,
18,1.3807,0.0040635,0.00022622,94.6964,
19,1.4057,0.0040635,0.00022622,94.6964,
20,1.4302,0.0040635,0.00022622,94.6964,
21,1.4552,0.0040635,0.00022622,94.6964,
22,1.4819,0.0040635,0.00022622,94.6964,
23,1.507,0.0040635,0.00022622,94.6964,
24,1.5329,0.0040635,0.00022622,94.6964,
25,1.5582,0.0040635,0.00022622,94.6964,
26,1.5828,0.0040635,0.00022622,94.6964,
27,1.6109,0.0040635,0.00022622,94.6964,
28,1.637,0.0040635,0.00022622,94.6964,
29,1.6628,0.0040635,0.00022622,94.6964,
30,1.6891,0.0040635,0.00022622,94.6964,
