"iter","time","maxviolation","meanviolation","cost",
0,0,1.4925,0.3024,54.4557,
1,0.39926,1.2785,0.30663,0.11404,
2,0.51879,1.3443,0.29299,1.0987,
3,0.63199,1.5755,0.21746,24.9723,
4,0.88539,0.057642,0.0046136,191.9485,
5,1.0944,0.039139,0.0024331,192.7491,
6,1.2424,0.026965,0.0015378,192.9123,
7,1.3562,0.01854,0.0010279,192.9453,
8,1.4689,0.012712,0.0006982,192.952,
9,1.5564,0.0086992,0.00047612,192.9533,
10,1.6398,0.0059447,0.00032487,192.9536,
11,1.7372,0.0040585,0.00022162,192.9536,
12,1.7641,0.0040585,0.00022162,192.9536,
13,1.791,0.0040585,0.00022162,192.9536,
14,1.8174,0.0040585,0.00022162,192.9536,
15,1.8444,0.0040585,0.00022162,192.9536,
16,1.8727,0.0040585,0.00022162,192.9536,
17,1.8992,0.0040585,0.00022162,192.9536,
18,1.9267,0.0040585,0.00022162,192.9536,
19,1.954,0.0040585,0.00022162,192.9536,
20,1.9815,0.0040585,0.00022162,192.9536,
21,2.0081,0.0040585,0.00022162,192.9536,
22,2.0359,0.0040585,0.00022162,192.9536,
23,2.062,0.0040585,0.00022162,192.9536,
24,2.0908,0.0040585,0.00022162,192.9536,
25,2.1192,0.0040585,0.00022162,192.9536,
26,2.1459,0.0040585,0.00022162,192.9536,
27,2.1732,0.0040585,0.00022162,192.9536,
28,2.1988,0.0040585,0.00022162,192.9536,
29,2.2241,0.0040585,0.00022162,192.9536,
30,2.2505,0.0040585,0.00022162,192.9536,
