"iter","time","maxviolation","meanviolation","cost",
0,0,1.4925,0.3024,54.4557,
1,0.19263,1.2771,0.30859,0.13843,
2,0.31504,1.2861,0.293,1.0485,
3,0.43987,1.6147,0.21576,25.1121,
4,0.74314,0.013694,0.0028263,191.9924,
5,0.87479,0.0091439,0.001928,192.3025,
6,0.99529,0.0061437,0.0013154,192.5114,
7,1.2096,0.0041458,0.00089718,192.6529,
8,1.3365,0.002806,0.00061178,192.749,
9,1.4726,0.0019031,0.00041706,192.8143,
10,1.6013,0.0012926,0.00028427,192.8588,
11,1.722,0.00087879,0.00019373,192.889,
12,1.8444,0.00059786,0.00013202,192.9096,
13,1.9776,0.00040692,8.9955e-05,192.9237,
14,2.0958,0.00027705,6.1292e-05,192.9332,
15,2.2163,0.00018866,4.176e-05,192.9397,
16,2.328,0.00012849,2.8452e-05,192.9442,
17,2.4402,8.7524e-05,1.9385e-05,192.9472,
18,2.5498,5.9621e-05,1.3207e-05,192.9493,
19,2.6708,4.0615e-05,8.998e-06,192.9507,
20,2.7854,2.7669e-05,6.1303e-06,192.9516,
21,2.9167,1.885e-05,4.1766e-06,192.9523,
22,3.0107,1.2842e-05,2.8472e-06,192.9527,
23,3.1001,8.7489e-06,1.9398e-06,192.953,
24,3.1812,5.9672e-06,1.3222e-06,192.9532,
25,3.2675,4.0597e-06,9.0013e-07,192.9534,
26,3.2943,4.0597e-06,9.0013e-07,192.9534,
27,3.3205,4.0597e-06,9.0013e-07,192.9534,
28,3.347,4.0597e-06,9.0013e-07,192.9534,
29,3.373,4.0597e-06,9.0013e-07,192.9534,
30,3.4003,4.0597e-06,9.0013e-07,192.9534,
