"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,1.5912,0.33969,38.6503,85.1753,
1,0.11099,1.1399,0.42416,0.029846,2.9286,
2,0.25091,1.1329,0.40075,0.2155,5.2047,
3,0.30549,1.1354,0.2715,15.6007,37.5486,
4,0.48188,0.16154,0.027291,76.4851,168.724,
5,0.54762,0.023104,0.0055319,76.1455,163.3794,
6,0.60479,0.0067352,0.0014825,76.2778,164.0162,
7,0.64068,0.0012166,0.00027825,76.2732,163.9965,
8,0.67226,0.00068458,9.8005e-05,76.2798,164.0053,
9,0.69971,0.00037752,4.7891e-05,76.2804,164.0061,
10,0.72564,0.00024846,3.1077e-05,76.2807,164.0067,
11,0.74781,0.0001554,1.9488e-05,76.2807,164.0068,
12,0.76747,9.9538e-05,1.2534e-05,76.2808,164.0069,
13,0.78904,6.3323e-05,7.9829e-06,76.2808,164.007,
14,0.80785,4.056e-05,5.1055e-06,76.2808,164.007,
15,0.82191,2.5622e-05,3.2426e-06,76.2808,164.007,
16,0.84011,1.6671e-05,2.0907e-06,76.2808,164.0071,
17,0.85497,1.0374e-05,1.3247e-06,76.2808,164.0071,
18,0.87837,6.7123e-06,8.4995e-07,76.2808,164.0071,
19,0.89999,4.2948e-06,5.5445e-07,76.2808,164.0071,
20,0.93022,2.7541e-06,3.4257e-07,76.2808,164.0071,
21,0.94977,1.7473e-06,2.1489e-07,76.2808,164.0071,
22,0.96868,1.0722e-06,1.409e-07,76.2808,164.0071,
23,0.97811,8.1871e-07,9.0627e-08,76.2808,164.0071,
24,0.99233,3.3477e-07,5.172e-08,76.2808,164.0071,
25,1.0021,2.6606e-07,3.8404e-08,76.2808,164.0071,
26,1.0096,2.1579e-07,2.4834e-08,76.2808,164.0071,
27,1.025,6.6768e-08,8.0232e-09,76.2808,164.0071,
28,1.0407,2.8149e-08,3.5216e-09,76.2808,164.0071,
29,1.0539,6.0161e-09,5.3156e-10,76.2808,164.0071,
30,1.056,6.0161e-09,5.3156e-10,76.2808,164.0071,
