"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,1.4925,0.3024,54.4557,156.144,
1,0.23391,1.2441,0.32988,0.031643,3.7478,
2,0.86225,1.263,0.31524,0.21533,7.2253,
3,0.94743,1.4825,0.27878,6.2793,42.7826,
4,1.0871,0.35885,0.040133,174.3207,254.6035,
5,1.2622,0.36538,0.031542,178.1584,230.3068,
6,1.5076,0.059749,0.0092267,189.2886,212.673,
7,1.6293,0.045769,0.0057844,190.4154,195.7921,
8,1.7715,0.027775,0.0046229,191.0655,182.5873,
9,1.8959,0.021149,0.0034498,191.536,175.8551,
10,2.1213,0.049068,0.0063856,191.994,169.855,
11,2.321,0.0051241,0.00088459,192.0798,167.759,
12,2.4682,0.0013795,0.00024215,192.1684,169.1368,
13,2.5786,0.00045684,7.2769e-05,192.1892,169.6323,
14,2.6833,0.00015065,2.392e-05,192.1984,169.8231,
15,2.7875,5.1777e-05,7.7891e-06,192.2015,169.8839,
16,2.8846,1.7327e-05,2.5813e-06,192.2026,169.9045,
17,2.9717,5.8649e-06,8.5407e-07,192.2029,169.9112,
18,3.0289,1.9998e-06,2.8329e-07,192.203,169.9135,
19,3.0804,6.2854e-07,9.6075e-08,192.2031,169.9142,
20,3.1212,2.0175e-07,3.2323e-08,192.2031,169.9145,
21,3.1532,7.2495e-08,1.1031e-08,192.2031,169.9146,
22,3.1777,3.4484e-08,4.4946e-09,192.2031,169.9146,
23,3.1956,1.8709e-08,4.192e-09,192.2031,169.9146,
24,3.2082,1.7102e-08,3.4666e-09,192.2031,169.9146,
25,3.222,1.6406e-08,2.921e-09,192.2031,169.9146,
26,3.2353,1.5765e-08,1.9373e-09,192.2031,169.9147,
27,3.2508,4.8267e-09,7.7091e-10,192.2031,169.9147,
28,3.2651,1.0337e-08,9.2589e-10,192.2031,169.9147,
29,3.2809,2.6438e-09,3.3053e-10,192.2031,169.9147,
30,3.2954,1.4906e-09,3.2788e-10,192.2031,169.9147,
