"iter","time","maxviolation","meanviolation","cost",
0,0,15.5599,15.5599,42.0825,
1,0.024248,0.81952,0.81952,27.7903,
2,0.045099,0.11825,0.11825,28.8491,
3,0.066893,0.029507,0.029507,29.1963,
4,0.086947,0.023722,0.023722,29.2327,
5,0.10698,0.019291,0.019291,29.2638,
6,0.12628,0.015935,0.015935,29.2899,
7,0.16359,0.0045721,0.0045721,29.4114,
8,0.19459,0.0036117,0.0036117,29.4271,
9,0.22651,0.0028702,0.0028702,29.4407,
10,0.26507,0.0022995,0.0022995,29.4524,
11,0.29743,0.0018624,0.0018624,29.4625,
12,0.32145,0.0015308,0.0015308,29.4709,
13,0.36931,0.00044185,0.00044185,29.5088,
14,0.39475,0.0003484,0.0003484,29.5138,
15,0.44081,0.00027627,0.00027627,29.5181,
16,0.50569,0.00022073,0.00022073,29.5218,
17,0.56079,0.00017815,0.00017815,29.5249,
18,0.60241,0.00014576,0.00014576,29.5276,
19,0.67002,0.00012146,0.00012146,29.5298,
20,0.78399,3.3506e-05,3.3506e-05,29.5408,
21,0.83288,2.652e-05,2.652e-05,29.5422,
22,0.89221,2.1138e-05,2.1138e-05,29.5433,
23,0.94691,1.7007e-05,1.7007e-05,29.5443,
24,1.0063,1.3856e-05,1.3856e-05,29.5452,
25,1.0534,1.1483e-05,1.1483e-05,29.5459,
26,1.14,3.2201e-06,3.2201e-06,29.5492,
27,1.1971,2.5446e-06,2.5446e-06,29.5496,
28,1.2652,2.0238e-06,2.0238e-06,29.55,
29,1.3317,1.6236e-06,1.6236e-06,29.5503,
30,1.4089,1.3178e-06,1.3178e-06,29.5506,
31,1.4235,1.0864e-06,1.0864e-06,29.5508,
32,1.5181,3.9399e-07,3.9399e-07,29.5517,
33,1.5199,3.9399e-07,3.9399e-07,29.5517,
