"iter","time","maxviolation","meanviolation","cost",
0,0,6.5118,6.5118,48.59,
1,0.034545,0.11128,0.11128,31.6702,
2,0.054098,0.034888,0.034888,31.7515,
3,0.076385,0.027969,0.027969,31.7631,
4,0.098953,0.022554,0.022554,31.7734,
5,0.11622,0.01835,0.01835,31.7825,
6,0.14247,0.015131,0.015131,31.7904,
7,0.1855,0.0047704,0.0047704,31.8259,
8,0.21814,0.0037766,0.0037766,31.8311,
9,0.24487,0.0030037,0.0030037,31.8357,
10,0.27319,0.002405,0.002405,31.8397,
11,0.30535,0.0019451,0.0019451,31.8432,
12,0.3539,0.0015971,0.0015971,31.8461,
13,0.41535,0.00047952,0.00047952,31.859,
14,0.4597,0.00037774,0.00037774,31.8608,
15,0.51458,0.00029903,0.00029903,31.8623,
16,0.55638,0.00023836,0.00023836,31.8637,
17,0.60524,0.0001919,0.0001919,31.8648,
18,0.66887,0.00015677,0.00015677,31.8658,
19,0.75756,4.6759e-05,4.6759e-05,31.87,
20,0.82842,3.675e-05,3.675e-05,31.8706,
21,0.91693,2.9019e-05,2.9019e-05,31.8711,
22,1.0044,2.3064e-05,2.3064e-05,31.8715,
23,1.0944,1.8502e-05,1.8502e-05,31.8719,
24,1.1708,1.5043e-05,1.5043e-05,31.8722,
25,1.2882,4.5183e-06,4.5183e-06,31.8735,
26,1.4136,3.546e-06,3.546e-06,31.8736,
27,1.4989,2.7951e-06,2.7951e-06,31.8738,
28,1.607,2.2165e-06,2.2165e-06,31.8739,
29,1.7601,1.7727e-06,1.7727e-06,31.8741,
30,1.84,1.4351e-06,1.4351e-06,31.8742,
31,1.9294,1.1831e-06,1.1831e-06,31.8742,
32,2.0601,4.3545e-07,4.3545e-07,31.8746,
33,2.0615,4.3545e-07,4.3545e-07,31.8746,
