"iter","time","maxviolation","meanviolation","cost",
0,0,8.1598,8.1598,58.021,
1,0.30159,0.16582,0.16582,18.9229,
2,0.34177,0.042528,0.042528,19.0755,
3,0.36508,0.033792,0.033792,19.0926,
4,0.38928,0.027099,0.027099,19.1072,
5,0.40721,0.022031,0.022031,19.1196,
6,0.45913,0.0066188,0.0066188,19.1708,
7,0.49716,0.0051945,0.0051945,19.1779,
8,0.53942,0.0040941,0.0040941,19.1841,
9,0.58438,0.0032461,0.0032461,19.1894,
10,0.63407,0.0025955,0.0025955,19.194,
11,0.70774,0.0021008,0.0021008,19.198,
12,0.7449,0.0017313,0.0017313,19.2012,
13,0.8838,0.00049996,0.00049996,19.2159,
14,0.92533,0.00039349,0.00039349,19.2178,
15,0.97415,0.0003114,0.0003114,19.2195,
16,1.0393,0.00024834,0.00024834,19.221,
17,1.1282,0.00020023,0.00020023,19.2222,
18,1.2298,0.00016407,0.00016407,19.2232,
19,1.3696,4.8105e-05,4.8105e-05,19.2277,
20,1.479,3.7813e-05,3.7813e-05,19.2283,
21,1.5814,2.9874e-05,2.9874e-05,19.2288,
22,1.6823,2.3767e-05,2.3767e-05,19.2293,
23,1.8056,1.9097e-05,1.9097e-05,19.2297,
24,1.9049,1.5569e-05,1.5569e-05,19.23,
25,2.0816,4.6288e-06,4.6288e-06,19.2314,
26,2.0969,3.6344e-06,3.6344e-06,19.2316,
27,2.2854,2.8668e-06,2.8668e-06,19.2317,
28,2.3012,2.2759e-06,2.2759e-06,19.2319,
29,2.4675,1.823e-06,1.823e-06,19.232,
30,2.4824,1.4795e-06,1.4795e-06,19.2321,
31,2.6663,4.4549e-07,4.4549e-07,19.2325,
32,2.6758,4.4549e-07,4.4549e-07,19.2325,
