"repeat","dim","density","mlink","maxOuterIter","maxtime","minstepsize","verbosity","L",
1,15,0.01,1,5000,3600,1e-08,1,2,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,
,,,,,,,,-1,6,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,0,
,,,,,,,,0,-1,7,0,0,-1,-1,-1,-1,-1,0,0,0,-1,0,
,,,,,,,,0,-1,0,4,0,0,0,-1,-1,0,0,0,-1,0,0,
,,,,,,,,0,-1,0,0,2,0,0,0,0,-1,0,0,0,0,0,
,,,,,,,,0,-1,-1,0,0,5,-1,0,-1,-1,0,0,0,0,0,
,,,,,,,,-1,0,-1,0,0,-1,6,-1,0,-1,0,-1,0,0,0,
,,,,,,,,0,0,-1,-1,0,0,-1,5,-1,-1,0,0,0,0,0,
,,,,,,,,0,0,-1,-1,0,-1,0,-1,5,-1,0,0,0,0,0,
,,,,,,,,0,-1,-1,0,-1,-1,-1,-1,-1,9,-1,0,0,0,-1,
,,,,,,,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,
,,,,,,,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,
,,,,,,,,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,
,,,,,,,,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,
,,,,,,,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,
