"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,58.021,15.9093,8.7221e-05,NaN,NaN,NaN,NaN,1,17.8798,8.1598,8.1598,
1,47.1791,14.0673,0.01759,1.1921e-07,0,3.0659,1,1,14.4703,3.3912,3.3912,
2,45.4627,5.6765,0.036311,1.4901e-08,0,0.50351,1,1,7.0741,4.2214,4.2214,
3,37.4094,6.7652,0.054013,2.3842e-07,0,3.0682,1,1,7.1149,2.2033,2.2033,
4,29.3914,6.4057,0.072088,5.9605e-08,0,1.9631,1,1,7.6871,4.2496,4.2496,
5,28.7891,6.7173,0.088199,7.6294e-06,0,3.3823,1,1,7.3297,2.9328,2.9328,
6,28.6776,6.6994,0.10519,9.5367e-07,0,2.0844,1,1,6.7162,0.4755,0.4755,
7,27.4886,4.4933,0.11777,0.125,0,1.5058,1,1,4.5039,0.30822,0.30822,
8,26.6442,3.8196,0.13556,1.1921e-07,0,1.0623,1,1,3.8432,0.42534,0.42534,
9,22.7547,3.5968,0.14822,0.25,0,1.464,1,1,4.6551,2.9551,2.9551,
10,22.1578,12.9379,0.16769,0.0019531,0,0.24845,1,1.1894,13.3123,3.1352,3.1352,
11,24.9385,6.9401,0.19566,2.3842e-07,0,2.1296,1,4.1684,6.9401,0.03058,0.03058,
12,24.7705,221.0177,0.21697,1.1921e-07,0,0.71298,1,395.6766,221.0177,0.009359,0.009359,
13,24.7567,6.7797,0.24702,5.8208e-11,0,0.0028396,1,395.6766,6.7797,0.0093781,0.0093781,
14,24.756,6.7823,0.2792,1.4552e-11,0,0.00032255,1,395.6766,6.7823,0.0093793,0.0093793,
15,24.7553,6.786,0.31225,1.4552e-11,0,0.00032389,1,395.6766,6.786,0.0093805,0.0093805,
16,24.7546,6.7897,0.34838,1.4552e-11,0,0.00032544,1,395.6766,6.7897,0.0093817,0.0093817,
17,24.7538,6.7932,0.3767,1.4552e-11,0,0.00032694,1,395.6766,6.7932,0.0093829,0.0093829,
18,24.7531,6.7966,0.39798,1.4552e-11,0,0.00032837,1,395.6766,6.7966,0.0093842,0.0093842,
19,24.7523,6.7999,0.42623,1.4552e-11,0,0.00032975,1,395.6766,6.7999,0.0093854,0.0093854,
20,24.7516,6.803,0.45647,1.4552e-11,0,0.00033105,1,395.6766,6.803,0.0093866,0.0093866,
21,24.7508,6.8061,0.48068,1.4552e-11,0,0.0003323,1,395.6766,6.8061,0.0093879,0.0093879,
22,24.7501,6.809,0.50417,1.4552e-11,0,0.00033348,1,395.6766,6.809,0.0093891,0.0093891,
23,24.7493,6.8118,0.52529,1.4552e-11,0,0.00033459,1,395.6766,6.8118,0.0093904,0.0093904,
24,24.7485,6.8144,0.54566,1.4552e-11,0,0.00033563,1,395.6766,6.8144,0.0093917,0.0093917,
25,24.7477,6.8169,0.56652,1.4552e-11,0,0.0003366,1,395.6766,6.8169,0.0093929,0.0093929,
26,24.747,6.8193,0.58711,1.4552e-11,0,0.00033751,1,395.6766,6.8193,0.0093942,0.0093942,
27,24.7462,6.8215,0.60851,1.4552e-11,0,0.00033834,1,395.6766,6.8215,0.0093955,0.0093955,
28,24.7454,6.8236,0.63712,1.4552e-11,0,0.00033911,1,395.6766,6.8236,0.0093967,0.0093967,
29,24.7446,6.8255,0.66459,1.4552e-11,0,0.00033981,1,395.6766,6.8255,0.009398,0.009398,
30,24.7438,6.8273,0.68618,1.4552e-11,0,0.00034044,1,395.6766,6.8274,0.0093993,0.0093993,
31,24.743,6.829,0.70772,1.4552e-11,0,0.00034101,1,395.6766,6.829,0.0094006,0.0094006,
32,24.7422,6.8305,0.73001,1.4552e-11,0,0.00034152,1,395.6766,6.8305,0.0094018,0.0094018,
33,24.7414,6.8319,0.75083,1.4552e-11,0,0.00034197,1,395.6766,6.8319,0.0094031,0.0094031,
34,24.7406,6.8332,0.77384,1.4552e-11,0,0.00034239,1,395.6766,6.8332,0.0094044,0.0094044,
35,24.7398,6.8343,0.8037,1.4552e-11,0,0.00034279,1,395.6766,6.8343,0.0094056,0.0094056,
36,24.739,6.8352,0.82616,1.4552e-11,0,0.0003432,1,395.6766,6.8353,0.0094069,0.0094069,
37,24.7381,6.8361,0.85135,1.4552e-11,0,0.00034369,1,395.6766,6.8361,0.0094082,0.0094082,
38,24.7373,6.8368,0.89029,1.4552e-11,0,0.00034435,1,395.6766,6.8368,0.0094094,0.0094094,
39,24.7365,6.8374,0.92397,1.4552e-11,0,0.00034539,1,395.6766,6.8374,0.0094107,0.0094107,
40,24.7357,6.8378,0.95058,1.4552e-11,0,0.00034727,1,395.6766,6.8378,0.009412,0.009412,
41,24.7344,6.8384,0.98079,1.4552e-11,0,0.00043243,1,395.6766,6.8384,0.0094131,0.0094131,
42,24.7318,6.8384,1.0029,2.9104e-11,0,0.00086435,1,395.6766,6.8385,0.0094163,0.0094163,
43,24.7305,6.8398,1.0247,1.4552e-11,0,0.00043657,1,395.6766,6.8398,0.0094177,0.0094177,
44,24.2084,97.7235,1.0388,0.00024414,0,0.26732,1,395.6766,97.7235,0.008413,0.008413,
45,24.2058,6.6985,1.0595,2.9104e-11,0,0.0008657,1,395.6766,6.6985,0.0084168,0.0084168,
46,23.6646,6.4351,1.0725,0.03125,0,0.16094,1,395.6766,6.4351,0.0082948,0.0082948,
47,22.9105,5.9227,1.0849,0.0625,0,0.21099,1,395.6766,5.9227,0.0088202,0.0088202,
48,21.8917,5.2451,1.0973,0.125,0,0.29067,1,395.6766,5.2451,0.0092651,0.0092651,
