"iter","time","maxviolation","meanviolation","cost",
0,0,7.5601,7.5601,70.2982,
1,0.13447,6.4501,6.4501,26.3874,
2,0.1767,0.28176,0.28176,35.0534,
3,0.22209,0.042356,0.042356,36.1649,
4,0.2561,0.034488,0.034488,36.2311,
5,0.34799,0.010041,0.010041,36.5098,
6,0.414,0.0078708,0.0078708,36.5468,
7,0.45733,0.0061991,0.0061991,36.579,
8,0.50905,0.0049145,0.0049145,36.6067,
9,0.5825,0.0039317,0.0039317,36.6304,
10,0.64605,0.0031868,0.0031868,36.6504,
11,0.79447,0.00095572,0.00095572,36.7318,
12,0.97551,0.0007491,0.0007491,36.7431,
13,1.1014,0.00058964,0.00058964,36.7529,
14,1.2485,0.00046682,0.00046682,36.7614,
15,1.3648,0.00037258,0.00037258,36.7687,
16,1.4438,0.00030082,0.00030082,36.7749,
17,1.5507,0.00024706,0.00024706,36.7801,
18,1.7264,7.1821e-05,7.1821e-05,36.803,
19,1.8464,5.6475e-05,5.6475e-05,36.8061,
20,2.006,4.4642e-05,4.4642e-05,36.8087,
21,2.1346,3.5547e-05,3.5547e-05,36.811,
22,2.2887,2.8599e-05,2.8599e-05,36.8129,
23,2.44,2.3361e-05,2.3361e-05,36.8146,
24,2.6227,6.9029e-06,6.9029e-06,36.8215,
25,2.7973,5.4221e-06,5.4221e-06,36.8225,
26,3.0046,4.2794e-06,4.2794e-06,36.8233,
27,3.1304,3.4e-06,3.4e-06,36.824,
28,3.317,2.7268e-06,2.7268e-06,36.8246,
29,3.3311,2.2168e-06,2.2168e-06,36.8251,
30,3.6021,6.6407e-07,6.6407e-07,36.8273,
31,3.6176,5.2107e-07,5.2107e-07,36.8275,
32,3.7106,5.2107e-07,5.2107e-07,36.8275,
33,3.726,5.2107e-07,5.2107e-07,36.8275,
