"iter","time","maxviolation","meanviolation","cost",
0,0,2.2885,2.2885,71.355,
1,0.054644,2.2898,2.2898,39.3665,
2,0.097015,0.13654,0.13654,42.3749,
3,0.14536,0.029805,0.029805,42.7957,
4,0.1684,0.0238,0.0238,42.8337,
5,0.19099,0.019228,0.019228,42.8658,
6,0.21043,0.015778,0.015778,42.8925,
7,0.25927,0.0044487,0.0044487,43.0119,
8,0.30206,0.0035016,0.0035016,43.0269,
9,0.33991,0.0027722,0.0027722,43.04,
10,0.38864,0.0022116,0.0022116,43.0512,
11,0.44418,0.0017825,0.0017825,43.0608,
12,0.49111,0.0014565,0.0014565,43.0689,
13,0.53657,0.0012121,0.0012121,43.0756,
14,0.62524,0.0003331,0.0003331,43.1084,
15,0.6597,0.00026345,0.00026345,43.1124,
16,0.7163,0.0002098,0.0002098,43.1159,
17,0.79343,0.00016863,0.00016863,43.1189,
18,0.85541,0.00013724,0.00013724,43.1214,
19,0.90652,0.00011357,0.00011357,43.1235,
20,0.99541,3.1909e-05,3.1909e-05,43.1333,
21,1.0763,2.5202e-05,2.5202e-05,43.1346,
22,1.1625,2.0032e-05,2.0032e-05,43.1357,
23,1.2341,1.6058e-05,1.6058e-05,43.1366,
24,1.3088,1.302e-05,1.302e-05,43.1374,
25,1.4012,1.072e-05,1.072e-05,43.138,
26,1.566,3.0639e-06,3.0639e-06,43.141,
27,1.6766,2.4166e-06,2.4166e-06,43.1414,
28,1.7839,1.9173e-06,1.9173e-06,43.1417,
29,1.8396,1.533e-06,1.533e-06,43.142,
30,1.9251,1.2387e-06,1.2387e-06,43.1423,
31,1.9398,1.0152e-06,1.0152e-06,43.1425,
32,2.0726,3.7537e-07,3.7537e-07,43.1433,
33,2.075,3.7537e-07,3.7537e-07,43.1433,
