"iter","time","maxviolation","meanviolation","cost",
0,0,20.2349,20.2349,44.6376,
1,0.042468,0.9686,0.9686,32.7424,
2,0.075039,0.10392,0.10392,33.9729,
3,0.11018,0.026144,0.026144,34.2591,
4,0.13483,0.020777,0.020777,34.29,
5,0.15968,0.016658,0.016658,34.3165,
6,0.18788,0.01352,0.01352,34.3389,
7,0.21868,0.011154,0.011154,34.3576,
8,0.26973,0.0031314,0.0031314,34.4439,
9,0.30795,0.0024694,0.0024694,34.4548,
10,0.3471,0.0019593,0.0019593,34.4642,
11,0.4099,0.0015673,0.0015673,34.4722,
12,0.45991,0.0012676,0.0012676,34.4791,
13,0.49723,0.0010403,0.0010403,34.4849,
14,0.5681,0.00029912,0.00029912,34.5106,
15,0.62433,0.00023566,0.00023566,34.5139,
16,0.67136,0.0001867,0.0001867,34.5168,
17,0.72337,0.00014902,0.00014902,34.5193,
18,0.79986,0.00012014,0.00012014,34.5215,
19,0.87112,9.8165e-05,9.8165e-05,34.5233,
20,0.95904,8.1667e-05,8.1667e-05,34.5248,
21,1.1013,2.2588e-05,2.2588e-05,34.5321,
22,1.1639,1.7868e-05,1.7868e-05,34.533,
23,1.2602,1.4231e-05,1.4231e-05,34.5338,
24,1.3228,1.1439e-05,1.1439e-05,34.5345,
25,1.4058,9.3087e-06,9.3087e-06,34.535,
26,1.5115,7.702e-06,7.702e-06,34.5355,
27,1.6481,2.1688e-06,2.1688e-06,34.5377,
28,1.7426,1.713e-06,1.713e-06,34.538,
29,1.8291,1.3615e-06,1.3615e-06,34.5382,
30,1.9492,1.0914e-06,1.0914e-06,34.5385,
31,2.0367,8.8482e-07,8.8482e-07,34.5386,
32,2.038,8.8482e-07,8.8482e-07,34.5386,
