"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,63.5365,28.7097,8.0425e-05,NaN,NaN,NaN,NaN,1,44.0595,33.4215,33.4215,
1,50.9725,9.9733,0.018292,2.3842e-07,0,4.015,1,1,10.0009,0.74213,0.74213,
2,33.8574,10.7068,0.036226,1.1921e-07,0,3.1284,1,1,10.7827,1.2773,1.2773,
3,29.5639,7.7,0.053433,5.9605e-08,0,1.5463,1,1,8.3125,3.1316,3.1316,
4,27.3691,29.5059,0.066432,0.015625,0,1.1319,1,2.8929,29.6918,3.3179,3.3179,
5,27.6627,8.7393,0.083939,1.1921e-07,0,2.0379,1,2.8929,8.7487,0.40483,0.40483,
6,26.3026,8.1614,0.095801,0.125,0,0.55123,1,2.8929,8.1803,0.55567,0.55567,
7,26.5277,48.1102,0.10919,0.0039063,0,0.84976,1,9.7929,48.1124,0.45155,0.45155,
8,26.4557,7.6805,0.12886,4.6566e-10,0,0.018327,1,9.7929,7.6939,0.45389,0.45389,
9,25.4403,6.94,0.14136,0.125,0,0.24303,1,9.7929,6.9543,0.44528,0.44528,
10,24.9815,6.156,0.1541,0.0625,0,0.11501,1,9.7929,6.174,0.47029,0.47029,
11,23.0161,2.4631,0.16561,1,0,1.0479,1,9.7929,2.5044,0.4532,0.4532,
12,23.246,5.3544,0.17779,0.03125,0,0.90394,1,9.7929,5.3572,0.17184,0.17184,
13,23.2274,2.1401,0.19528,1.1921e-07,0,0.43767,1,9.7929,2.1442,0.13166,0.13166,
14,23.3233,2.6903,0.20698,1,0,0.24257,1,9.7929,2.6914,0.075887,0.075887,
15,23.4533,43.9846,0.22237,0.00012207,0,0.56458,1,42.0273,43.9846,0.027921,0.027921,
16,23.4532,0.27695,0.24197,2.3283e-10,0,0.000434,1,42.0273,0.27835,0.027923,0.027923,
17,23.5891,3.7299,0.25305,1,0,0.47872,1,42.0273,3.7299,0.010037,0.010037,
18,23.5335,1.9062,0.26636,0.5,0,0.033826,1,42.0273,1.9062,0.0084371,0.0084371,
19,23.5359,1.9176,0.28086,1,0,0.037472,1,42.0273,1.9176,0.006577,0.006577,
20,23.5791,1.7723,0.29665,0.015625,0,0.30079,1,42.0273,1.7723,0.0029022,0.0029022,
21,23.6281,3.976,0.30765,1,0,0.27764,1,42.0273,3.976,0.00093353,0.00093353,
22,23.593,0.57095,0.31986,1,0,0.023703,1,42.0273,0.57095,0.0012125,0.0012125,
23,23.616,1.4029,0.33077,1,0,0.031408,1,42.0273,1.4029,0.00032613,0.00032613,
24,23.6218,0.1122,0.34147,0.5,0,0.0074624,1,52.8863,0.1122,0.0001865,0.0001865,
25,23.6266,0.54919,0.35212,0.5,0,0.0065541,1,77.8152,0.54919,0.0001047,0.0001047,
26,23.6302,0.72222,0.36328,0.5,0,0.004254,1,107.4745,0.72222,5.8827e-05,5.8827e-05,
27,23.6329,0.78848,0.37435,0.5,0,0.001607,1,145.2248,0.78848,3.3084e-05,3.3084e-05,
28,23.6349,0.81365,0.3906,0.5,0,0.00070493,1,194.6169,0.81365,1.861e-05,1.861e-05,
29,23.6364,0.82315,0.40261,0.5,0,0.00048491,1,259.988,0.82315,1.0468e-05,1.0468e-05,
30,23.6387,0.83053,0.41463,1,0,0.00072436,1,346.9051,0.83053,2.6169e-06,2.6169e-06,
31,23.6393,0.20665,0.42591,0.5,0,0.00016752,1,607.2928,0.20665,1.472e-06,1.472e-06,
32,23.639,0.97818,0.4363,0.5,0,0.00014232,1,607.2928,0.97818,1.9928e-06,1.9928e-06,
33,23.6388,0.072421,0.44735,1,0,8.4559e-05,1,607.2928,0.072421,2.5134e-06,2.5134e-06,
34,23.6388,0.00013358,0.45789,1,0,2.6328e-05,1,607.2928,0.0001336,2.4383e-06,2.4383e-06,
35,23.6388,2.5235e-05,0.46825,1,0,1.5046e-06,1,607.2928,2.5354e-05,2.4502e-06,2.4502e-06,
36,23.6388,1.8089e-06,0.47919,1,0,5.2664e-07,1,607.2928,3.043e-06,2.447e-06,2.447e-06,
37,23.6388,1.2907e-07,0.49028,1,0,1.4141e-07,1,607.2928,2.4513e-06,2.4479e-06,2.4479e-06,
38,23.6388,9.2396e-09,0.50053,1,0,3.7853e-08,1,607.2928,2.4477e-06,2.4477e-06,2.4477e-06,
